station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LTAF,2023-08-01 10:50,91.40,73.40,55.77,200.00,9.00,0.00,29.65,,6.21,,SCT,,,,3500.00,,,,,,,,,,,100.52,LTAF 011050Z 20009KT 140V230 9999 SCT035 33/23 Q1004 NOSIG RMK RWY23 19007KT 060V230 3CU035,
LTAF,2023-08-01 11:20,95.00,77.00,56.25,200.00,9.00,0.00,29.65,,6.21,,SCT,,,,3500.00,,,,,,,,,,,109.94,LTAF 011120Z 20009KT 160V240 9999 SCT035 35/25 Q1004 NOSIG RMK RWY23 22007KT 140V270 3CU035,
LTAF,2023-08-01 11:50,95.00,77.00,56.25,200.00,10.00,0.00,29.65,,6.21,,SCT,,,,3500.00,,,,,,,,,,,109.94,LTAF 011150Z 20010KT 160V230 9999 SCT035 35/25 Q1004 NOSIG RMK RWY23 19010KT 160V220 3CU035,
LTAF,2023-08-01 12:20,95.00,77.00,56.25,210.00,9.00,0.00,29.62,,6.21,,SCT,,,,3500.00,,,,,,,,,,,109.94,LTAF 011220Z 21009KT 160V240 9999 SCT035 35/25 Q1003 NOSIG RMK RWY23 20009KT 160V240 3CU035,
LTAF,2023-08-01 12:50,91.40,77.00,62.90,200.00,9.00,0.00,29.62,,6.21,,SCT,,,,3500.00,,,,,,,,,,,105.06,LTAF 011250Z 20009KT 170V230 9999 SCT035 33/25 Q1003 NOSIG RMK RWY23 22009KT 180V250 3CU035,
LTAF,2023-08-01 13:20,93.20,75.20,56.01,210.00,8.00,0.00,29.62,,6.21,,SCT,,,,3500.00,,,,,,,,,,,105.02,LTAF 011320Z 21008KT 180V240 9999 SCT035 34/24 Q1003 NOSIG RMK RWY23 22010KT 180V250 3CU035,
LTAF,2023-08-01 13:50,93.20,77.00,59.47,210.00,10.00,0.00,29.62,,6.21,,SCT,,,,3500.00,,,,,,,,,,,107.52,LTAF 011350Z 21010KT 9999 SCT035 34/25 Q1003 NOSIG RMK RWY23 23010KT 3CU035,
LTAF,2023-08-01 14:20,91.40,75.20,59.24,200.00,11.00,0.00,29.62,,6.21,,SCT,,,,3500.00,,,,,,,,,,,102.65,LTAF 011420Z 20011KT 170V230 9999 SCT035 33/24 Q1003 NOSIG RMK RWY23 22010KT 190V250 3CU035,
LTAF,2023-08-01 14:50,89.60,73.40,59.01,210.00,11.00,0.00,29.62,,6.21,,SCT,,,,3500.00,,,,,,,,,,,98.20,LTAF 011450Z 21011KT 9999 SCT035 32/23 Q1003 NOSIG RMK RWY23 23011KT 3CU035,
LTAF,2023-08-01 15:20,89.60,71.60,55.53,200.00,10.00,0.00,29.65,,6.21,,SCT,,,,3500.00,,,,,,,,,,,96.41,LTAF 011520Z 20010KT 9999 SCT035 32/22 Q1004 NOSIG RMK RWY23 23010KT 3CU035,
LTAF,2023-08-01 15:50,87.80,73.40,62.47,200.00,8.00,0.00,29.65,,6.21,,SCT,,,,3500.00,,,,,,,,,,,95.86,LTAF 011550Z 20008KT 9999 SCT035 31/23 Q1004 NOSIG RMK RWY23 23009KT 3CU035,
LTAF,2023-08-01 16:20,86.00,73.40,66.15,200.00,7.00,0.00,29.65,,6.21,,SCT,,,,3500.00,,,,,,,,,,,93.45,LTAF 011620Z 20007KT 9999 SCT035 30/23 Q1004 NOSIG RMK RWY23 22007KT 3CU035,
LTAF,2023-08-01 16:50,84.20,75.20,74.44,200.00,6.00,0.00,29.65,,6.21,,SCT,,,,3000.00,,,,,,,,,,,92.45,LTAF 011650Z 20006KT 9999 SCT030 29/24 Q1004 NOSIG RMK RWY23 23006KT 3CU030,
LTAF,2023-08-01 17:20,84.20,75.20,74.44,180.00,4.00,0.00,29.68,,6.21,,SCT,,,,3000.00,,,,,,,,,,,92.45,LTAF 011720Z 18004KT 9999 SCT030 29/24 Q1005 NOSIG RMK RWY23 20006KT 3CU030,
LTAF,2023-08-01 17:50,82.40,77.00,83.77,180.00,3.00,0.00,29.68,,6.21,,SCT,,,,3000.00,,,,,,,,,,,90.85,LTAF 011750Z 18003KT 9999 SCT030 28/25 Q1005 NOSIG RMK RWY23 21005KT 3CU030,
LTAF,2023-08-01 18:20,82.40,77.00,83.77,170.00,3.00,0.00,29.68,,6.21,,SCT,,,,3000.00,,,,,,,,,,,90.85,LTAF 011820Z 17003KT 140V200 9999 SCT030 28/25 Q1005 NOSIG RMK RWY23 21005KT 3CU030,
LTAF,2023-08-01 18:50,82.40,77.00,83.77,160.00,3.00,0.00,29.71,,6.21,,SCT,,,,3000.00,,,,,,,,,,,90.85,LTAF 011850Z 16003KT 120V210 9999 SCT030 28/25 Q1006 NOSIG RMK RWY23 20004KT 3CU030,
LTAF,2023-08-01 19:20,82.40,77.00,83.77,,2.00,0.00,29.71,,6.21,,SCT,,,,3000.00,,,,,,,,,,,90.85,LTAF 011920Z VRB02KT 9999 SCT030 28/25 Q1006 NOSIG RMK RWY23 21004KT 3CU030,
LTAF,2023-08-01 19:50,82.40,77.00,83.77,,2.00,0.00,29.71,,6.21,,SCT,,,,3000.00,,,,,,,,,,,90.85,LTAF 011950Z VRB02KT 9999 SCT030 28/25 Q1006 NOSIG RMK RWY23 VRB02KT 3CU030,
LTAF,2023-08-01 20:20,82.40,77.00,83.77,130.00,3.00,0.00,29.71,,6.21,,SCT,,,,3000.00,,,,,,,,,,,90.85,LTAF 012020Z 13003KT 110V180 9999 SCT030 28/25 Q1006 NOSIG RMK RWY23 18005KT 3CU030,
LTAF,2023-08-01 20:50,82.40,77.00,83.77,130.00,3.00,0.00,29.71,,6.21,,SCT,,,,3000.00,,,,,,,,,,,90.85,LTAF 012050Z 13003KT 100V160 9999 SCT030 28/25 Q1006 NOSIG RMK RWY23 16004KT 3CU030,
LTAF,2023-08-01 21:20,82.40,77.00,83.77,140.00,3.00,0.00,29.71,,6.21,,SCT,,,,3000.00,,,,,,,,,,,90.85,LTAF 012120Z 14003KT 9999 SCT030 28/25 Q1006 NOSIG RMK RWY23 17004KT 3CU030,
LTAF,2023-08-01 21:50,80.60,77.00,88.83,130.00,4.00,0.00,29.71,,6.21,,SCT,,,,3000.00,,,,,,,,,,,87.59,LTAF 012150Z 13004KT 9999 SCT030 27/25 Q1006 NOSIG RMK RWY23 16004KT 3CU030,
