station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LIRF,2024-07-14 18:50,80.60,75.20,83.66,280.00,5.00,0.00,29.88,,6.21,,,,,,,,,,,,,,,,,86.17,LIRF 141850Z 28005KT CAVOK 27/24 Q1012 NOSIG,
LIRF,2024-07-14 19:20,78.80,75.20,88.75,270.00,3.00,0.00,29.88,,6.21,,,,,,,,,,,,,,,,,78.80,LIRF 141920Z 27003KT CAVOK 26/24 Q1012 NOSIG,
LIRF,2024-07-14 19:50,78.80,73.40,83.55,280.00,1.00,0.00,29.88,,6.21,,,,,,,,,,,,,,,,,78.80,LIRF 141950Z 28001KT CAVOK 26/23 Q1012 NOSIG,
LIRF,2024-07-14 20:20,77.00,73.40,88.67,290.00,2.00,0.00,29.88,,6.21,,,,,,,,,,,,,,,,,77.00,LIRF 142020Z 29002KT CAVOK 25/23 Q1012 NOSIG,
LIRF,2024-07-14 20:50,77.00,75.20,94.19,350.00,1.00,0.00,29.88,,6.21,,,,,,,,,,,,,,,,,77.00,LIRF 142050Z 35001KT CAVOK 25/24 Q1012 NOSIG,
LIRF,2024-07-14 21:20,75.20,73.40,94.14,60.00,3.00,0.00,29.91,,6.21,,,,,,,,,,,,,,,,,75.20,LIRF 142120Z 06003KT CAVOK 24/23 Q1013 NOSIG,
LIRF,2024-07-14 21:50,75.20,73.40,94.14,,1.00,0.00,29.91,,6.21,,,,,,,,,,,,,,,,,75.20,LIRF 142150Z VRB01KT CAVOK 24/23 Q1013 NOSIG,
LIRF,2024-07-14 22:20,73.40,71.60,94.10,260.00,3.00,0.00,29.88,,6.21,,,,,,,,,,,,,,,,,73.40,LIRF 142220Z 26003KT CAVOK 23/22 Q1012 NOSIG,
LIRF,2024-07-14 22:50,75.20,73.40,94.14,250.00,2.00,0.00,29.88,,6.21,,,,,,,,,,,,,,,,,75.20,LIRF 142250Z 25002KT CAVOK 24/23 Q1012 NOSIG,
LIRF,2024-07-14 23:20,73.40,71.60,94.10,,1.00,0.00,29.88,,6.21,,,,,,,,,,,,,,,,,73.40,LIRF 142320Z VRB01KT CAVOK 23/22 Q1012 NOSIG,
LIRF,2024-07-14 23:50,71.60,69.80,94.06,50.00,4.00,0.00,29.88,,6.21,,,,,,,,,,,,,,,,,71.60,LIRF 142350Z 05004KT CAVOK 22/21 Q1012 NOSIG,
