station,valid,temp,dewp,feel,relh,drct,sknt,p01i,alti,vsby,gust,skyc,wxcodes,wxrain,wxstorm,wxsnow,wxfog,wxviscinity
LTFJ,1698418200,25.0,13.0,25.0,47.25,240.0,16.0,0.0,29.71,6.21,16.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFJ,1698420000,25.0,14.0,25.0,50.43,240.0,15.0,0.0,29.71,6.21,15.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFJ,1698421800,24.0,15.0,24.0,57.12,240.0,12.0,0.0,29.74,6.21,12.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFJ,1698423600,24.0,15.0,24.0,57.12,240.0,15.0,0.0,29.71,6.21,15.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAF,1698423600,22.0,17.0,22.0,73.27,250.0,4.0,0.0,29.88,6.21,4.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAF,1698425400,23.0,17.0,23.0,68.94,300.0,3.0,0.0,29.88,6.21,3.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAF,1698427200,23.0,17.0,23.0,68.94,0.0,2.0,0.0,29.88,6.21,2.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
