station,valid,temp,dewp,feel,relh,drct,sknt,p01i,alti,vsby,gust,skyc,wxcodes,wxrain,wxstorm,wxsnow,wxfog,wxviscinity
LTFM,1717383000,21.0,16.0,21.0,73.09,290.0,3.0,0.0,30.0,6.21,3.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFM,1717384800,22.0,16.0,22.0,68.75,0.0,1.0,0.0,30.0,6.21,1.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAP,1717384800,18.0,13.0,18.0,72.56,0.0,0.0,0.0,30.06,6.21,0.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAP,1717386600,20.0,12.0,20.0,59.97,0.0,0.0,0.0,30.06,6.21,0.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAP,1717388400,20.0,12.0,20.0,59.97,0.0,1.0,0.0,30.06,6.21,1.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
