station,valid,temp,dewp,feel,relh,drct,sknt,p01i,alti,vsby,gust,skyc,wxcodes,wxrain,wxstorm,wxsnow,wxfog,wxviscinity
LTFJ,1694058600,22.0,19.0,22.0,83.09,60.0,10.0,0.0,30.03,6.21,10.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFJ,1694060400,22.0,19.0,22.0,83.09,60.0,11.0,0.0,30.03,6.21,11.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAF,1694062200,27.0,23.0,29.62,78.76,60.0,4.0,0.0,29.83,6.21,4.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAF,1694064000,28.0,22.0,30.66,69.9,60.0,4.0,0.0,29.83,6.21,4.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
