station,valid,temp,dewp,feel,relh,drct,sknt,p01i,alti,vsby,gust,skyc,wxcodes,wxrain,wxstorm,wxsnow,wxfog,wxviscinity
LTFM,1745572800,12.0,9.0,12.0,81.87,250.0,8.0,0.0,29.85,6.21,8.0,1000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFM,1745574600,13.0,9.0,13.0,76.66,240.0,7.0,0.0,29.85,6.21,7.0,1000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFM,1745576400,14.0,9.0,14.0,71.83,210.0,6.0,0.0,29.85,6.21,6.0,1200.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFM,1745578200,15.0,10.0,15.0,72.01,210.0,6.0,0.0,29.83,6.21,6.0,1200.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTDA,1745581800,23.0,12.0,23.0,49.9,200.0,20.0,0.0,29.83,6.21,20.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
