station,valid,temp,dewp,feel,relh,drct,sknt,p01i,alti,vsby,gust,skyc,wxcodes,wxrain,wxstorm,wxsnow,wxfog,wxviscinity
LTAF,1695442800,24.0,22.0,24.0,88.59,360.0,4.0,0.0,29.85,6.21,4.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAF,1695444600,25.0,21.0,25.0,78.48,0.0,2.0,0.0,29.85,6.21,2.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAF,1695446400,26.0,22.0,26.0,78.62,50.0,4.0,0.0,29.85,6.21,4.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFJ,1695446400,23.0,12.0,23.0,49.9,60.0,5.0,0.0,30.03,6.21,5.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFJ,1695448200,24.0,11.0,24.0,43.97,60.0,4.0,0.0,30.03,6.21,4.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFJ,1695450000,26.0,10.0,26.0,36.51,0.0,0.0,0.0,30.03,6.21,0.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
