station,valid,temp,dewp,feel,relh,drct,sknt,p01i,alti,vsby,gust,skyc,wxcodes,wxrain,wxstorm,wxsnow,wxfog,wxviscinity
LTFM,1764339600,17.0,12.0,17.0,72.4,80.0,9.0,0.0,30.0,6.21,9.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFM,1764341400,16.0,12.0,16.0,77.15,100.0,9.0,0.0,30.0,6.21,9.0,10000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFM,1764343200,16.0,12.0,16.0,77.15,100.0,8.0,0.0,30.0,6.21,8.0,10000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAP,1764345000,7.0,3.0,7.0,75.67,0.0,0.0,0.0,30.12,6.21,0.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
