station,valid,temp,dewp,feel,relh,drct,sknt,p01i,alti,vsby,gust,skyc,wxcodes,wxrain,wxstorm,wxsnow,wxfog,wxviscinity
LTDA,1745754600,25.0,13.0,25.0,47.25,210.0,20.0,0.0,29.85,6.21,20.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTDA,1745758200,24.0,13.0,24.0,50.17,210.0,22.0,0.0,29.85,6.21,22.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFM,1745761800,14.0,6.0,14.0,58.52,50.0,26.0,0.0,30.24,6.21,26.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFM,1745763600,13.0,5.0,13.0,58.27,50.0,27.0,0.0,30.24,6.21,27.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFM,1745765400,13.0,5.0,13.0,58.27,50.0,26.0,0.0,30.24,6.21,26.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
