station,valid,temp,dewp,feel,relh,drct,sknt,p01i,alti,vsby,gust,skyc,wxcodes,wxrain,wxstorm,wxsnow,wxfog,wxviscinity
LTDA,1758973800,32.0,19.0,33.51,46.24,220.0,18.0,0.0,29.83,6.21,18.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTDA,1758977400,30.0,19.0,31.34,51.81,250.0,19.0,0.0,29.83,6.21,19.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFM,1758981000,19.0,10.0,19.0,55.91,60.0,22.0,0.0,30.15,6.21,22.0,3500.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFM,1758982800,19.0,10.0,19.0,55.91,60.0,23.0,0.0,30.15,6.21,23.0,3500.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFM,1758984600,19.0,10.0,19.0,55.91,60.0,22.0,0.0,30.15,6.21,22.0,3500.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFM,1758986400,18.0,9.0,18.0,55.65,60.0,22.0,0.0,30.15,6.21,22.0,3500.0,CLEAR,0.0,0.0,0.0,0.0,0.0
