station,valid,temp,dewp,feel,relh,drct,sknt,p01i,alti,vsby,gust,skyc,wxcodes,wxrain,wxstorm,wxsnow,wxfog,wxviscinity
LTAF,1719109200,26.0,24.0,26.0,88.75,180.0,4.0,0.0,29.56,6.21,4.0,2100.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAF,1719111000,26.0,24.0,26.0,88.75,170.0,4.0,0.0,29.56,6.21,4.0,2100.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAF,1719112800,27.0,25.0,30.88,88.83,160.0,4.0,0.0,29.56,6.21,4.0,2100.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAF,1719114600,27.0,25.0,30.88,88.83,200.0,4.0,0.0,29.56,6.21,4.0,2300.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFJ,1719116400,21.0,16.0,21.0,73.09,50.0,8.0,0.0,29.77,6.21,8.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFJ,1719118200,21.0,16.0,21.0,73.09,50.0,7.0,0.0,29.77,6.21,7.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFJ,1719120000,22.0,16.0,22.0,68.75,50.0,10.0,0.0,29.77,6.21,10.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
