station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,vsby,gust,skyc,wxcodes,feel
LTFM,1732285200,62.6,50.0,63.38,200.0,19.0,0.0,29.77,6.21,19.0,100000.0,CLEAR,62.6
LTFM,1732287000,62.6,50.0,63.38,220.0,19.0,0.0,29.77,6.21,19.0,100000.0,CLEAR,62.6
LTFM,1732288800,62.6,50.0,63.38,210.0,20.0,0.0,29.77,6.21,20.0,100000.0,CLEAR,62.6
LTAP,1732290600,59.0,48.2,67.33,200.0,10.0,0.0,30.0,6.21,10.0,8000.0,CLEAR,59.0
