station,valid,temp,dewp,feel,relh,drct,sknt,p01i,alti,vsby,gust,skyc,wxcodes,wxrain,wxstorm,wxsnow,wxfog,wxviscinity
LTFJ,1747378200,18.0,4.0,18.0,39.44,140.0,3.0,0.0,29.85,6.21,3.0,8000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFJ,1747380000,20.0,4.0,20.0,34.81,0.0,1.0,0.0,29.85,6.21,1.0,10000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFJ,1747381800,20.0,3.0,20.0,32.44,0.0,2.0,0.0,29.85,6.21,2.0,10000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFJ,1747383600,20.0,4.0,20.0,34.81,170.0,3.0,0.0,29.85,6.21,3.0,10000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTDA,1747385400,27.0,12.0,26.83,39.36,0.0,2.0,0.0,30.03,6.21,2.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
