station,valid,temp,dewp,feel,relh,drct,sknt,p01i,alti,vsby,gust,skyc,wxcodes,wxrain,wxstorm,wxsnow,wxfog,wxviscinity
LYBE,1752067800,15.0,14.0,15.0,93.74,270.0,17.0,0.0,29.91,3.11,17.0,700.0,-RA BR,1.5,0.0,0.0,1.0,0.0
LYBE,1752069600,15.0,14.0,15.0,93.74,270.0,16.0,0.0,29.91,4.97,16.0,1000.0,-RA,1.5,0.0,0.0,0.0,0.0
LYBE,1752071400,15.0,14.0,15.0,93.74,270.0,16.0,0.0,29.91,6.21,16.0,2700.0,-RA,1.5,0.0,0.0,0.0,0.0
LYBE,1752073200,15.0,13.0,15.0,87.84,270.0,18.0,0.0,29.91,6.21,18.0,2700.0,-RA,1.5,0.0,0.0,0.0,0.0
LTFM,1752076200,37.0,12.0,35.86,22.38,240.0,11.0,0.0,29.59,6.21,11.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFM,1752078000,36.0,14.0,35.45,26.94,240.0,13.0,0.0,29.59,6.21,13.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFM,1752079800,34.0,14.0,33.3,30.08,230.0,8.0,0.0,29.59,6.21,8.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
