station,valid,temp,dewp,feel,relh,drct,sknt,p01i,alti,vsby,gust,skyc,wxcodes,wxrain,wxstorm,wxsnow,wxfog,wxviscinity
LTAF,1690978800,33.0,24.0,39.25,59.24,180.0,9.0,0.0,29.71,6.21,9.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAF,1690980600,33.0,24.0,39.25,59.24,200.0,10.0,0.0,29.71,6.21,10.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAF,1690982400,34.0,24.0,40.57,56.01,210.0,10.0,0.0,29.71,6.21,10.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTAF,1690984200,33.0,24.0,39.25,59.24,190.0,11.0,0.0,29.71,6.21,11.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LCEN,1690982400,38.0,11.0,36.61,19.76,150.0,14.0,0.0,29.74,6.21,14.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LCEN,1690984200,38.0,15.0,38.09,25.67,140.0,14.0,0.0,29.71,6.21,14.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LCEN,1690986000,37.0,17.0,37.99,30.8,280.0,19.0,0.0,29.71,6.21,19.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
