station,valid,temp,dewp,feel,relh,drct,sknt,p01i,alti,vsby,gust,skyc,wxcodes,wxrain,wxstorm,wxsnow,wxfog,wxviscinity
LTFJ,1729867800,15.0,10.0,15.0,72.01,50.0,14.0,0.0,30.3,6.21,14.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFJ,1729869600,15.0,10.0,15.0,72.01,50.0,15.0,0.0,30.3,6.21,15.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTFJ,1729871400,14.0,10.0,14.0,76.82,40.0,14.0,0.0,30.3,6.21,14.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTDA,1729871400,19.0,-1.0,19.0,25.88,300.0,5.0,0.0,30.06,6.21,5.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
LTDA,1729875000,17.0,-1.0,17.0,29.35,320.0,3.0,0.0,30.06,6.21,3.0,100000.0,CLEAR,0.0,0.0,0.0,0.0,0.0
