Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1761501254,2025-10-26T17:54:14Z,TKJ6BU,"36.299332,36.305351",5800,223,18
1761501261,2025-10-26T17:54:21Z,TKJ6BU,"36.306198,36.306553",6150,219,1
1761501263,2025-10-26T17:54:23Z,TKJ6BU,"36.308624,36.306438",6275,217,356
1761501266,2025-10-26T17:54:26Z,TKJ6BU,"36.310978,36.306015",6375,216,352
1761501268,2025-10-26T17:54:28Z,TKJ6BU,"36.31311,36.305466",6475,215,347
1761501270,2025-10-26T17:54:30Z,TKJ6BU,"36.315121,36.304672",6575,214,343
1761501272,2025-10-26T17:54:32Z,TKJ6BU,"36.316956,36.303749",6650,215,337
1761501274,2025-10-26T17:54:34Z,TKJ6BU,"36.318878,36.302605",6750,214,333
1761501276,2025-10-26T17:54:36Z,TKJ6BU,"36.320618,36.301403",6825,215,329
1761501279,2025-10-26T17:54:39Z,TKJ6BU,"36.322769,36.299915",6925,215,329
1761501281,2025-10-26T17:54:41Z,TKJ6BU,"36.324142,36.299175",7000,218,329
1761501283,2025-10-26T17:54:43Z,TKJ6BU,"36.326294,36.297543",7075,218,329
1761501285,2025-10-26T17:54:45Z,TKJ6BU,"36.328014,36.296219",7150,220,329
1761501287,2025-10-26T17:54:47Z,TKJ6BU,"36.329868,36.294891",7200,220,329
1761501290,2025-10-26T17:54:50Z,TKJ6BU,"36.331688,36.293552",7300,222,329
1761501292,2025-10-26T17:54:52Z,TKJ6BU,"36.334404,36.291687",7400,222,329
1761501294,2025-10-26T17:54:54Z,TKJ6BU,"36.335388,36.290844",7500,222,329
1761501296,2025-10-26T17:54:56Z,TKJ6BU,"36.336956,36.28968",7575,222,329
1761501298,2025-10-26T17:54:58Z,TKJ6BU,"36.339039,36.288216",7700,222,329
1761501301,2025-10-26T17:55:01Z,TKJ6BU,"36.341,36.28709",7775,224,329
1761501324,2025-10-26T17:55:24Z,TKJ6BU,"36.367752,36.290634",8675,234,6
1761501327,2025-10-26T17:55:27Z,TKJ6BU,"36.368935,36.290924",8775,236,9
1761501329,2025-10-26T17:55:29Z,TKJ6BU,"36.371674,36.291725",8850,236,13
1761501342,2025-10-26T17:55:42Z,TKJ6BU,"36.385426,36.295681",9150,248,12
1761501353,2025-10-26T17:55:53Z,TKJ6BU,"36.399113,36.299603",9375,258,13
1761501356,2025-10-26T17:55:56Z,TKJ6BU,"36.401367,36.300243",9425,258,13
1761501369,2025-10-26T17:56:09Z,TKJ6BU,"36.417263,36.304802",9650,278,13
1761501382,2025-10-26T17:56:22Z,TKJ6BU,"36.434582,36.310066",10025,286,13
1761501395,2025-10-26T17:56:35Z,TKJ6BU,"36.451759,36.315411",10350,294,14
1761501409,2025-10-26T17:56:49Z,TKJ6BU,"36.470707,36.32127",10575,312,13
1761501423,2025-10-26T17:57:03Z,TKJ6BU,"36.490143,36.326759",10775,326,11
1761501425,2025-10-26T17:57:05Z,TKJ6BU,"36.494087,36.327061",10800,328,1
1761501427,2025-10-26T17:57:07Z,TKJ6BU,"36.496536,36.327175",10850,328,3
