Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1691234037,2023-08-05T11:13:57Z,PGT1853,"35.15015,33.503452",0,2,180
1691234055,2023-08-05T11:14:15Z,PGT1853,"35.150356,33.503468",0,2,151
1691234079,2023-08-05T11:14:39Z,PGT1853,"35.150558,33.503338",0,2,109
1691234274,2023-08-05T11:17:54Z,PGT1853,"35.15049,33.503551",0,5,109
1691234281,2023-08-05T11:18:01Z,PGT1853,"35.150402,33.503788",0,7,112
1691234288,2023-08-05T11:18:08Z,PGT1853,"35.150303,33.504082",0,8,112
1691234295,2023-08-05T11:18:15Z,PGT1853,"35.150211,33.504395",0,9,112
1691234303,2023-08-05T11:18:23Z,PGT1853,"35.15007,33.50481",0,10,112
1691234310,2023-08-05T11:18:30Z,PGT1853,"35.149956,33.505177",0,9,112
1691234319,2023-08-05T11:18:39Z,PGT1853,"35.149807,33.505623",0,9,112
1691234326,2023-08-05T11:18:46Z,PGT1853,"35.149719,33.505882",0,6,109
1691234334,2023-08-05T11:18:54Z,PGT1853,"35.149719,33.506111",0,4,92
1691234348,2023-08-05T11:19:08Z,PGT1853,"35.149895,33.506386",0,5,47
1691234356,2023-08-05T11:19:16Z,PGT1853,"35.150116,33.506485",0,8,22
1691234361,2023-08-05T11:19:21Z,PGT1853,"35.150322,33.506592",0,10,22
1691234365,2023-08-05T11:19:25Z,PGT1853,"35.150539,33.506676",0,12,19
1691234370,2023-08-05T11:19:30Z,PGT1853,"35.150826,33.506817",0,14,22
1691234376,2023-08-05T11:19:36Z,PGT1853,"35.151112,33.506996",0,12,28
1691234380,2023-08-05T11:19:40Z,PGT1853,"35.151234,33.507198",0,11,53
1691234384,2023-08-05T11:19:44Z,PGT1853,"35.151237,33.507462",0,11,87
1691234388,2023-08-05T11:19:48Z,PGT1853,"35.151165,33.507671",0,12,106
1691234390,2023-08-05T11:19:50Z,PGT1853,"35.1511,33.507881",0,14,109
1691234393,2023-08-05T11:19:53Z,PGT1853,"35.151031,33.508106",0,15,112
1691234396,2023-08-05T11:19:56Z,PGT1853,"35.150928,33.508385",0,16,112
1691234399,2023-08-05T11:19:59Z,PGT1853,"35.150837,33.508652",0,17,112
1691234402,2023-08-05T11:20:02Z,PGT1853,"35.150745,33.508945",0,17,112
1691234410,2023-08-05T11:20:10Z,PGT1853,"35.150524,33.509659",0,19,109
1691234417,2023-08-05T11:20:17Z,PGT1853,"35.150253,33.510471",0,22,112
1691234424,2023-08-05T11:20:24Z,PGT1853,"35.149952,33.511391",0,24,112
1691234430,2023-08-05T11:20:30Z,PGT1853,"35.14967,33.512226",0,26,112
1691234438,2023-08-05T11:20:38Z,PGT1853,"35.149303,33.513336",0,28,112
1691234446,2023-08-05T11:20:46Z,PGT1853,"35.148891,33.514622",0,31,112
1691234452,2023-08-05T11:20:52Z,PGT1853,"35.14851,33.515755",0,33,112
1691234460,2023-08-05T11:21:00Z,PGT1853,"35.148056,33.51717",0,36,112
1691234469,2023-08-05T11:21:09Z,PGT1853,"35.147453,33.518986",0,38,112
1691234480,2023-08-05T11:21:20Z,PGT1853,"35.146812,33.520931",0,33,112
1691234491,2023-08-05T11:21:31Z,PGT1853,"35.146183,33.522892",0,0,112
1691234506,2023-08-05T11:21:46Z,PGT1853,"35.145275,33.525608",0,0,112
1691234628,2023-08-05T11:23:48Z,PGT1853,"35.162117,33.482895",1900,150,306
1691234638,2023-08-05T11:23:58Z,PGT1853,"35.166214,33.47683",2025,164,309
1691234647,2023-08-05T11:24:07Z,PGT1853,"35.170959,33.470135",2150,174,311
1691234656,2023-08-05T11:24:16Z,PGT1853,"35.176437,33.463066",2300,185,313
1691234659,2023-08-05T11:24:19Z,PGT1853,"35.178268,33.46077",2350,188,313
1691234662,2023-08-05T11:24:22Z,PGT1853,"35.180145,33.458412",2400,192,314
1691234665,2023-08-05T11:24:25Z,PGT1853,"35.182068,33.456116",2450,196,315
1691234668,2023-08-05T11:24:28Z,PGT1853,"35.18409,33.453655",2475,202,315
1691234671,2023-08-05T11:24:31Z,PGT1853,"35.186234,33.451126",2475,207,315
1691234677,2023-08-05T11:24:37Z,PGT1853,"35.190559,33.44593",2600,218,315
1691234687,2023-08-05T11:24:47Z,PGT1853,"35.197357,33.437634",2975,220,314
1691234696,2023-08-05T11:24:56Z,PGT1853,"35.203918,33.429623",3375,224,315
1691234705,2023-08-05T11:25:05Z,PGT1853,"35.210953,33.421028",3800,226,315
1691234714,2023-08-05T11:25:14Z,PGT1853,"35.217606,33.412857",4150,230,314
1691234723,2023-08-05T11:25:23Z,PGT1853,"35.224682,33.404102",4550,232,314
1691234733,2023-08-05T11:25:33Z,PGT1853,"35.231323,33.395863",4975,232,314
1691234741,2023-08-05T11:25:41Z,PGT1853,"35.23888,33.388096",5375,236,325
1691234745,2023-08-05T11:25:45Z,PGT1853,"35.241905,33.385933",5500,238,330
1691234748,2023-08-05T11:25:48Z,PGT1853,"35.244839,33.384296",5625,240,336
1691234751,2023-08-05T11:25:51Z,PGT1853,"35.24847,33.382774",5750,241,343
1691234754,2023-08-05T11:25:54Z,PGT1853,"35.251823,33.381958",5900,242,349
1691234757,2023-08-05T11:25:57Z,PGT1853,"35.254803,33.38155",6000,243,355
1691234760,2023-08-05T11:26:00Z,PGT1853,"35.258759,33.381607",6175,245,1
1691234763,2023-08-05T11:26:03Z,PGT1853,"35.261993,33.381958",6300,248,6
1691234766,2023-08-05T11:26:06Z,PGT1853,"35.265427,33.382874",6425,248,12
1691234769,2023-08-05T11:26:09Z,PGT1853,"35.26886,33.384235",6550,250,18
1691234772,2023-08-05T11:26:12Z,PGT1853,"35.272072,33.38599",6675,252,24
1691234775,2023-08-05T11:26:15Z,PGT1853,"35.275192,33.388153",6800,252,29
