Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1724504304,2024-08-24T12:58:24Z,MSC3707,"27.970505,34.381649",0,15,222
1724504309,2024-08-24T12:58:29Z,MSC3707,"27.970238,34.38139",0,15,216
1724504314,2024-08-24T12:58:34Z,MSC3707,"27.969955,34.381306",0,15,185
1724504317,2024-08-24T12:58:37Z,MSC3707,"27.969748,34.381378",0,15,154
1724504322,2024-08-24T12:58:42Z,MSC3707,"27.969486,34.38166",0,16,132
1724504325,2024-08-24T12:58:45Z,MSC3707,"27.969271,34.381916",0,17,132
1724504328,2024-08-24T12:58:48Z,MSC3707,"27.969109,34.382122",0,16,129
1724504331,2024-08-24T12:58:51Z,MSC3707,"27.968981,34.382332",0,16,120
1724504334,2024-08-24T12:58:54Z,MSC3707,"27.96891,34.382587",0,17,101
1724504337,2024-08-24T12:58:57Z,MSC3707,"27.968933,34.382885",0,17,75
1724504340,2024-08-24T12:59:00Z,MSC3707,"27.96904,34.383099",0,18,56
1724504343,2024-08-24T12:59:03Z,MSC3707,"27.969248,34.383369",0,20,42
1724504346,2024-08-24T12:59:06Z,MSC3707,"27.969486,34.383602",0,24,42
1724504348,2024-08-24T12:59:08Z,MSC3707,"27.969692,34.383827",0,34,42
1724504351,2024-08-24T12:59:11Z,MSC3707,"27.970036,34.384182",0,46,42
1724504355,2024-08-24T12:59:15Z,MSC3707,"27.970871,34.38504",0,61,43
1724504357,2024-08-24T12:59:17Z,MSC3707,"27.971375,34.385571",0,70,42
1724504361,2024-08-24T12:59:21Z,MSC3707,"27.97217,34.386398",0,75,42
1724504365,2024-08-24T12:59:25Z,MSC3707,"27.973751,34.388069",0,100,42
1724504366,2024-08-24T12:59:26Z,MSC3707,"27.974167,34.388474",400,104,42
1724504377,2024-08-24T12:59:37Z,MSC3707,"27.978779,34.393291",400,133,42
1724504386,2024-08-24T12:59:46Z,MSC3707,"27.983622,34.398354",450,160,42
1724504392,2024-08-24T12:59:52Z,MSC3707,"27.986755,34.401627",675,157,42
1724504401,2024-08-24T13:00:01Z,MSC3707,"27.991608,34.406857",1025,158,43
1724504410,2024-08-24T13:00:10Z,MSC3707,"27.996702,34.411766",1325,157,34
1724504413,2024-08-24T13:00:13Z,MSC3707,"27.998566,34.412983",1450,157,29
1724504416,2024-08-24T13:00:16Z,MSC3707,"28.000566,34.413971",1575,157,21
1724504419,2024-08-24T13:00:19Z,MSC3707,"28.002914,34.414833",1700,157,18
1724504422,2024-08-24T13:00:22Z,MSC3707,"28.005035,34.415535",1800,158,15
1724504425,2024-08-24T13:00:25Z,MSC3707,"28.007172,34.416153",1875,159,14
1724504428,2024-08-24T13:00:28Z,MSC3707,"28.009186,34.416679",1950,160,12
1724504431,2024-08-24T13:00:31Z,MSC3707,"28.01152,34.41721",2075,161,11
1724504434,2024-08-24T13:00:34Z,MSC3707,"28.012251,34.417419",2100,161,11
1724504437,2024-08-24T13:00:37Z,MSC3707,"28.016006,34.418159",2250,164,10
1724504440,2024-08-24T13:00:40Z,MSC3707,"28.018204,34.418633",2300,168,10
1724504443,2024-08-24T13:00:43Z,MSC3707,"28.020536,34.419144",2325,171,10
1724504446,2024-08-24T13:00:46Z,MSC3707,"28.022598,34.419533",2350,175,10
1724504449,2024-08-24T13:00:49Z,MSC3707,"28.025574,34.420166",2375,183,10
1724504459,2024-08-24T13:00:59Z,MSC3707,"28.033758,34.421944",2400,197,11
1724504467,2024-08-24T13:01:07Z,MSC3707,"28.042091,34.423828",2450,210,11
1724504476,2024-08-24T13:01:16Z,MSC3707,"28.05047,34.425766",2525,224,11
1724504485,2024-08-24T13:01:25Z,MSC3707,"28.060181,34.428089",2775,228,11
1724504494,2024-08-24T13:01:34Z,MSC3707,"28.069839,34.430359",3075,231,11
1724504504,2024-08-24T13:01:44Z,MSC3707,"28.079704,34.432659",3475,230,11
1724504513,2024-08-24T13:01:53Z,MSC3707,"28.088968,34.434921",3850,229,12
1724504522,2024-08-24T13:02:02Z,MSC3707,"28.098221,34.437122",4225,227,11
1724504531,2024-08-24T13:02:11Z,MSC3707,"28.107742,34.439392",4600,226,11
1724504540,2024-08-24T13:02:20Z,MSC3707,"28.116621,34.441547",4925,226,11
1724504549,2024-08-24T13:02:29Z,MSC3707,"28.12649,34.443863",5275,226,11
1724504564,2024-08-24T13:02:44Z,MSC3707,"28.142178,34.447685",5800,229,12
1724504579,2024-08-24T13:02:59Z,MSC3707,"28.157867,34.451435",6300,231,11
1724504594,2024-08-24T13:03:14Z,MSC3707,"28.173601,34.455227",6850,231,11
1724504609,2024-08-24T13:03:29Z,MSC3707,"28.189453,34.459042",7350,234,12
1724504625,2024-08-24T13:03:45Z,MSC3707,"28.206001,34.463036",7800,239,12
1724504640,2024-08-24T13:04:00Z,MSC3707,"28.222458,34.466965",8225,244,12
1724504655,2024-08-24T13:04:15Z,MSC3707,"28.239426,34.471058",8600,251,12
1724504670,2024-08-24T13:04:30Z,MSC3707,"28.25609,34.475098",9075,256,12
1724504682,2024-08-24T13:04:42Z,MSC3707,"28.271347,34.478741",9600,257,12
1724504697,2024-08-24T13:04:57Z,MSC3707,"28.288147,34.482811",10175,259,12
1724504712,2024-08-24T13:05:12Z,MSC3707,"28.306732,34.487297",10675,266,11
1724504727,2024-08-24T13:05:27Z,MSC3707,"28.32564,34.491848",10825,287,12
1724504742,2024-08-24T13:05:42Z,MSC3707,"28.346054,34.496754",10975,303,12
1724504757,2024-08-24T13:05:57Z,MSC3707,"28.367294,34.501877",11350,312,11
1724504770,2024-08-24T13:06:10Z,MSC3707,"28.385925,34.506386",11775,318,12
1724504786,2024-08-24T13:06:26Z,MSC3707,"28.40831,34.511806",12300,324,12
1724504820,2024-08-24T13:07:00Z,MSC3707,"28.458965,34.524105",13575,327,12
1724504849,2024-08-24T13:07:29Z,MSC3707,"28.50238,34.534573",14550,334,12
1724504884,2024-08-24T13:08:04Z,MSC3707,"28.555468,34.548016",15750,339,12
