Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1737022914,2025-01-16T10:21:54Z,SAS53F,"60.193806,11.092261",0,1,196
1737023167,2025-01-16T10:26:07Z,SAS53F,"60.194046,11.091882",0,0,340
1737023179,2025-01-16T10:26:19Z,SAS53F,"60.194309,11.091835",0,4,351
1737023187,2025-01-16T10:26:27Z,SAS53F,"60.194447,11.091598",0,6,323
1737023191,2025-01-16T10:26:31Z,SAS53F,"60.1945,11.09136",0,6,303
1737023203,2025-01-16T10:26:43Z,SAS53F,"60.19463,11.090556",0,9,286
1737023205,2025-01-16T10:26:45Z,SAS53F,"60.194649,11.090355",0,9,286
1737023211,2025-01-16T10:26:51Z,SAS53F,"60.19471,11.089913",0,10,286
1737023213,2025-01-16T10:26:53Z,SAS53F,"60.194756,11.089633",0,11,286
1737023218,2025-01-16T10:26:58Z,SAS53F,"60.194813,11.089231",0,12,286
1737023220,2025-01-16T10:27:00Z,SAS53F,"60.194847,11.089017",0,12,286
1737023228,2025-01-16T10:27:08Z,SAS53F,"60.194965,11.088123",0,15,286
1737023234,2025-01-16T10:27:14Z,SAS53F,"60.195114,11.087118",0,15,286
1737023241,2025-01-16T10:27:21Z,SAS53F,"60.195236,11.08627",0,11,286
1737023246,2025-01-16T10:27:26Z,SAS53F,"60.195305,11.085962",0,9,292
1737023248,2025-01-16T10:27:28Z,SAS53F,"60.195385,11.08575",0,9,303
1737023255,2025-01-16T10:27:35Z,SAS53F,"60.195625,11.08556",0,9,337
1737023260,2025-01-16T10:27:40Z,SAS53F,"60.195866,11.085631",0,10,8
1737023266,2025-01-16T10:27:46Z,SAS53F,"60.196129,11.085773",0,11,14
1737023271,2025-01-16T10:27:51Z,SAS53F,"60.196362,11.085892",0,12,16
1737023275,2025-01-16T10:27:55Z,SAS53F,"60.196617,11.086063",0,10,16
1737023282,2025-01-16T10:28:02Z,SAS53F,"60.19685,11.086176",0,7,16
1737023289,2025-01-16T10:28:09Z,SAS53F,"60.19709,11.086318",0,8,16
1737023296,2025-01-16T10:28:16Z,SAS53F,"60.197365,11.086484",0,9,16
1737023303,2025-01-16T10:28:23Z,SAS53F,"60.197674,11.086673",0,11,16
1737023311,2025-01-16T10:28:31Z,SAS53F,"60.198025,11.086873",0,12,16
1737023320,2025-01-16T10:28:40Z,SAS53F,"60.198555,11.087171",0,13,16
1737023327,2025-01-16T10:28:47Z,SAS53F,"60.199001,11.087437",0,14,16
1737023333,2025-01-16T10:28:53Z,SAS53F,"60.199459,11.087691",0,15,16
1737023340,2025-01-16T10:29:00Z,SAS53F,"60.199886,11.087927",0,16,16
1737023347,2025-01-16T10:29:07Z,SAS53F,"60.200401,11.088246",0,14,16
1737023355,2025-01-16T10:29:15Z,SAS53F,"60.200867,11.088496",0,11,16
1737023359,2025-01-16T10:29:19Z,SAS53F,"60.201061,11.088712",0,11,30
1737023363,2025-01-16T10:29:23Z,SAS53F,"60.201157,11.088957",0,11,47
1737023365,2025-01-16T10:29:25Z,SAS53F,"60.201199,11.089183",0,12,61
1737023367,2025-01-16T10:29:27Z,SAS53F,"60.201214,11.089497",0,13,78
1737023370,2025-01-16T10:29:30Z,SAS53F,"60.201202,11.089767",0,13,90
1737023372,2025-01-16T10:29:32Z,SAS53F,"60.201176,11.090035",0,14,98
1737023373,2025-01-16T10:29:33Z,SAS53F,"60.201141,11.090296",0,14,104
1737023376,2025-01-16T10:29:36Z,SAS53F,"60.201096,11.090556",0,15,106
1737023378,2025-01-16T10:29:38Z,SAS53F,"60.201061,11.090821",0,15,106
1737023380,2025-01-16T10:29:40Z,SAS53F,"60.201027,11.091053",0,15,106
1737023381,2025-01-16T10:29:41Z,SAS53F,"60.200993,11.091336",0,15,106
1737023384,2025-01-16T10:29:44Z,SAS53F,"60.200947,11.091598",0,15,106
1737023386,2025-01-16T10:29:46Z,SAS53F,"60.200901,11.091929",0,15,106
1737023388,2025-01-16T10:29:48Z,SAS53F,"60.200867,11.09217",0,15,106
1737023390,2025-01-16T10:29:50Z,SAS53F,"60.200821,11.09245",0,15,106
1737023397,2025-01-16T10:29:57Z,SAS53F,"60.200684,11.093469",0,16,106
1737023405,2025-01-16T10:30:05Z,SAS53F,"60.200512,11.094676",0,17,106
