Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1766945463,2025-12-28T18:11:03Z,TKJ6BU,"36.35944,36.282291",425,129,222
1766945574,2025-12-28T18:12:54Z,TKJ6BU,"36.28286,36.245358",4850,207,133
1766945582,2025-12-28T18:13:02Z,TKJ6BU,"36.278439,36.253479",5175,218,116
1766945584,2025-12-28T18:13:04Z,TKJ6BU,"36.277313,36.256542",5275,220,112
1766945587,2025-12-28T18:13:07Z,TKJ6BU,"36.276581,36.259346",5350,222,108
1766945589,2025-12-28T18:13:09Z,TKJ6BU,"36.275986,36.262264",5450,226,104
1766945592,2025-12-28T18:13:12Z,TKJ6BU,"36.275551,36.265636",5525,228,98
1766945594,2025-12-28T18:13:14Z,TKJ6BU,"36.275459,36.268265",5600,230,93
1766945596,2025-12-28T18:13:16Z,TKJ6BU,"36.275528,36.271019",5700,231,88
1766945598,2025-12-28T18:13:18Z,TKJ6BU,"36.275784,36.27364",5775,232,81
1766945600,2025-12-28T18:13:20Z,TKJ6BU,"36.276306,36.276741",5850,237,77
1766945603,2025-12-28T18:13:23Z,TKJ6BU,"36.276993,36.279545",5950,234,71
1766945605,2025-12-28T18:13:25Z,TKJ6BU,"36.27832,36.28315",6050,233,63
1766945608,2025-12-28T18:13:28Z,TKJ6BU,"36.279099,36.284866",6125,232,58
1766945610,2025-12-28T18:13:30Z,TKJ6BU,"36.280674,36.287724",6225,232,51
1766945613,2025-12-28T18:13:33Z,TKJ6BU,"36.282768,36.290588",6350,229,46
1766945615,2025-12-28T18:13:35Z,TKJ6BU,"36.284351,36.292343",6425,231,41
1766945617,2025-12-28T18:13:37Z,TKJ6BU,"36.286057,36.293964",6500,226,33
1766945619,2025-12-28T18:13:39Z,TKJ6BU,"36.28862,36.295853",6625,224,29
1766945622,2025-12-28T18:13:42Z,TKJ6BU,"36.290909,36.297169",6725,223,24
1766945624,2025-12-28T18:13:44Z,TKJ6BU,"36.29287,36.298069",6825,221,18
1766945627,2025-12-28T18:13:47Z,TKJ6BU,"36.295898,36.299057",6925,219,13
1766945629,2025-12-28T18:13:49Z,TKJ6BU,"36.297958,36.299458",7025,217,9
1766945632,2025-12-28T18:13:52Z,TKJ6BU,"36.300247,36.299686",7125,213,3
1766945634,2025-12-28T18:13:54Z,TKJ6BU,"36.302692,36.299587",7225,210,356
1766945637,2025-12-28T18:13:57Z,TKJ6BU,"36.305191,36.299286",7325,210,352
1766945639,2025-12-28T18:13:59Z,TKJ6BU,"36.307022,36.298771",7400,206,347
1766945641,2025-12-28T18:14:01Z,TKJ6BU,"36.308792,36.298183",7475,205,343
1766945643,2025-12-28T18:14:03Z,TKJ6BU,"36.310547,36.297455",7550,203,340
1766945646,2025-12-28T18:14:06Z,TKJ6BU,"36.313293,36.296139",7675,202,337
