Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1747380049,2025-05-16T07:20:49Z,TKJ2CY,"40.894279,29.31658",0,0,64
1747381917,2025-05-16T07:51:57Z,TKJ2CY,"40.894196,29.316378",0,3,67
1747381929,2025-05-16T07:52:09Z,TKJ2CY,"40.894127,29.316174",0,3,67
1747381940,2025-05-16T07:52:20Z,TKJ2CY,"40.89407,29.315971",0,3,70
1747381951,2025-05-16T07:52:31Z,TKJ2CY,"40.894009,29.315765",0,3,67
1747381963,2025-05-16T07:52:43Z,TKJ2CY,"40.89399,29.315565",0,3,47
1747381975,2025-05-16T07:52:55Z,TKJ2CY,"40.89394,29.315363",0,3,8
1747382141,2025-05-16T07:55:41Z,TKJ2CY,"40.893978,29.315159",0,4,334
1747382151,2025-05-16T07:55:51Z,TKJ2CY,"40.894184,29.31502",0,6,334
1747382158,2025-05-16T07:55:58Z,TKJ2CY,"40.894398,29.31488",0,7,334
1747382165,2025-05-16T07:56:05Z,TKJ2CY,"40.894604,29.314743",0,8,334
1747382172,2025-05-16T07:56:12Z,TKJ2CY,"40.894901,29.31456",0,9,334
1747382179,2025-05-16T07:56:19Z,TKJ2CY,"40.895176,29.314379",0,10,334
1747382187,2025-05-16T07:56:27Z,TKJ2CY,"40.895546,29.314146",0,11,334
1747382194,2025-05-16T07:56:34Z,TKJ2CY,"40.895885,29.313934",0,12,334
1747382201,2025-05-16T07:56:41Z,TKJ2CY,"40.896252,29.31369",0,13,334
1747382208,2025-05-16T07:56:48Z,TKJ2CY,"40.896664,29.313431",0,13,334
1747382215,2025-05-16T07:56:55Z,TKJ2CY,"40.897015,29.31321",0,14,334
1747382222,2025-05-16T07:57:02Z,TKJ2CY,"40.897446,29.312944",0,12,334
1747382227,2025-05-16T07:57:07Z,TKJ2CY,"40.897655,29.312788",0,11,329
1747382231,2025-05-16T07:57:11Z,TKJ2CY,"40.89777,29.312538",0,12,303
1747382235,2025-05-16T07:57:15Z,TKJ2CY,"40.897762,29.312256",0,12,275
1747382238,2025-05-16T07:57:18Z,TKJ2CY,"40.897713,29.312008",0,11,261
1747382242,2025-05-16T07:57:22Z,TKJ2CY,"40.897648,29.311768",0,12,253
1747382245,2025-05-16T07:57:25Z,TKJ2CY,"40.897579,29.311539",0,12,247
1747382250,2025-05-16T07:57:30Z,TKJ2CY,"40.897476,29.311264",0,11,244
1747382254,2025-05-16T07:57:34Z,TKJ2CY,"40.897362,29.310978",0,11,244
1747382258,2025-05-16T07:57:38Z,TKJ2CY,"40.897293,29.31076",0,10,244
1747382262,2025-05-16T07:57:42Z,TKJ2CY,"40.897213,29.310547",0,10,244
1747382269,2025-05-16T07:57:49Z,TKJ2CY,"40.897076,29.310181",0,9,244
1747382276,2025-05-16T07:57:56Z,TKJ2CY,"40.896957,29.309855",0,9,244
1747382286,2025-05-16T07:58:06Z,TKJ2CY,"40.896755,29.30928",0,11,244
1747382293,2025-05-16T07:58:13Z,TKJ2CY,"40.896561,29.308792",0,12,244
1747382300,2025-05-16T07:58:20Z,TKJ2CY,"40.896397,29.308325",0,11,244
1747382308,2025-05-16T07:58:28Z,TKJ2CY,"40.896271,29.307981",0,8,244
1747382312,2025-05-16T07:58:32Z,TKJ2CY,"40.896233,29.307777",0,8,255
1747382318,2025-05-16T07:58:38Z,TKJ2CY,"40.896305,29.307545",0,7,281
1747382328,2025-05-16T07:58:48Z,TKJ2CY,"40.896526,29.307373",0,5,320
1747382338,2025-05-16T07:58:58Z,TKJ2CY,"40.896732,29.307251",0,4,331
1747382369,2025-05-16T07:59:29Z,TKJ2CY,"40.896984,29.307083",0,9,331
1747382376,2025-05-16T07:59:36Z,TKJ2CY,"40.897362,29.306841",0,14,334
1747382390,2025-05-16T07:59:50Z,TKJ2CY,"40.897724,29.306608",0,14,331
1747382395,2025-05-16T07:59:55Z,TKJ2CY,"40.898083,29.306139",0,14,309
1747382405,2025-05-16T08:00:05Z,TKJ2CY,"40.898224,29.304985",0,14,272
1747382410,2025-05-16T08:00:10Z,TKJ2CY,"40.898243,29.304489",0,15,275
