Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1729870312,2024-10-25T15:31:52Z,TKJ4AL,"40.904182,29.310867",0,0,334
1729870364,2024-10-25T15:32:44Z,TKJ4AL,"40.903915,29.311056",0,2,331
1729870385,2024-10-25T15:33:05Z,TKJ4AL,"40.903702,29.311157",0,2,306
1729870409,2024-10-25T15:33:29Z,TKJ4AL,"40.903519,29.311386",0,2,267
1729870425,2024-10-25T15:33:45Z,TKJ4AL,"40.903496,29.311586",0,2,250
1729870442,2024-10-25T15:34:02Z,TKJ4AL,"40.90353,29.311789",0,2,244
1729870673,2024-10-25T15:37:53Z,TKJ4AL,"40.903461,29.311586",0,4,244
1729870682,2024-10-25T15:38:02Z,TKJ4AL,"40.903381,29.311367",0,5,244
1729870690,2024-10-25T15:38:10Z,TKJ4AL,"40.903278,29.311081",0,7,244
1729870697,2024-10-25T15:38:17Z,TKJ4AL,"40.903172,29.310774",0,8,244
1729870706,2024-10-25T15:38:26Z,TKJ4AL,"40.903019,29.310385",0,9,244
1729870713,2024-10-25T15:38:33Z,TKJ4AL,"40.902866,29.309963",0,11,244
1729870719,2024-10-25T15:38:39Z,TKJ4AL,"40.90274,29.309587",0,12,244
1729870727,2024-10-25T15:38:47Z,TKJ4AL,"40.902554,29.309105",0,10,244
1729870733,2024-10-25T15:38:53Z,TKJ4AL,"40.902443,29.308838",0,10,239
1729870739,2024-10-25T15:38:59Z,TKJ4AL,"40.902191,29.308746",0,9,199
1729870745,2024-10-25T15:39:05Z,TKJ4AL,"40.901962,29.308853",0,10,165
1729870750,2024-10-25T15:39:10Z,TKJ4AL,"40.901733,29.309006",0,11,154
1729870755,2024-10-25T15:39:15Z,TKJ4AL,"40.901459,29.309183",0,11,151
1729870761,2024-10-25T15:39:21Z,TKJ4AL,"40.90123,29.309311",0,10,160
1729870767,2024-10-25T15:39:27Z,TKJ4AL,"40.900955,29.30928",0,10,180
1729870773,2024-10-25T15:39:33Z,TKJ4AL,"40.900715,29.309135",0,10,202
