Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1711731444,2024-03-29T16:57:24Z,THY7GU,"40.907452,29.320013",0,0,242
1711733389,2024-03-29T17:29:49Z,THY7GU,"40.907249,29.320129",0,2,334
1711733409,2024-03-29T17:30:09Z,THY7GU,"40.907043,29.320251",0,3,334
1711733429,2024-03-29T17:30:29Z,THY7GU,"40.906837,29.320419",0,2,11
1711733658,2024-03-29T17:34:18Z,THY7GU,"40.906788,29.320637",0,7,64
1711733665,2024-03-29T17:34:25Z,THY7GU,"40.906895,29.320917",0,7,64
1711733672,2024-03-29T17:34:32Z,THY7GU,"40.906998,29.321198",0,7,64
1711733679,2024-03-29T17:34:39Z,THY7GU,"40.907093,29.32148",0,7,64
1711733686,2024-03-29T17:34:46Z,THY7GU,"40.907196,29.32173",0,7,64
1711733693,2024-03-29T17:34:53Z,THY7GU,"40.907314,29.322042",0,7,64
1711733698,2024-03-29T17:34:58Z,THY7GU,"40.907375,29.322266",0,8,70
1711733703,2024-03-29T17:35:03Z,THY7GU,"40.907364,29.322479",0,8,95
1711733708,2024-03-29T17:35:08Z,THY7GU,"40.907249,29.322693",0,8,129
1711733716,2024-03-29T17:35:16Z,THY7GU,"40.907009,29.322861",0,9,151
1711733721,2024-03-29T17:35:21Z,THY7GU,"40.906803,29.322994",0,9,154
1711733727,2024-03-29T17:35:27Z,THY7GU,"40.906563,29.323135",0,9,154
1711733734,2024-03-29T17:35:34Z,THY7GU,"40.906361,29.323275",0,7,154
1711733742,2024-03-29T17:35:42Z,THY7GU,"40.906162,29.323509",0,8,132
1711733794,2024-03-29T17:36:34Z,THY7GU,"40.906082,29.323776",0,3,112
1711733803,2024-03-29T17:36:43Z,THY7GU,"40.906013,29.324005",0,5,112
1711733810,2024-03-29T17:36:50Z,THY7GU,"40.905834,29.324211",0,9,140
1711733816,2024-03-29T17:36:56Z,THY7GU,"40.905613,29.324356",0,10,154
1711733822,2024-03-29T17:37:02Z,THY7GU,"40.905403,29.324476",0,6,154
1711733939,2024-03-29T17:38:59Z,THY7GU,"40.905201,29.3246",0,4,154
1711733948,2024-03-29T17:39:08Z,THY7GU,"40.904972,29.324753",0,8,154
1711733955,2024-03-29T17:39:15Z,THY7GU,"40.904709,29.32489",0,9,157
1711733961,2024-03-29T17:39:21Z,THY7GU,"40.904484,29.325006",0,9,163
1711733970,2024-03-29T17:39:30Z,THY7GU,"40.904285,29.324799",0,5,227
1711733979,2024-03-29T17:39:39Z,THY7GU,"40.904205,29.32457",0,4,244
1711733986,2024-03-29T17:39:46Z,THY7GU,"40.904125,29.324356",0,7,244
1711733989,2024-03-29T17:39:49Z,THY7GU,"40.904034,29.324112",0,19,244
1711733991,2024-03-29T17:39:51Z,THY7GU,"40.903942,29.323868",0,30,244
1711733992,2024-03-29T17:39:52Z,THY7GU,"40.903847,29.32357",0,36,244
1711733999,2024-03-29T17:39:59Z,THY7GU,"40.903061,29.321487",0,69,244
1711734005,2024-03-29T17:40:05Z,THY7GU,"40.902065,29.318756",0,96,244
1711734014,2024-03-29T17:40:14Z,THY7GU,"40.89996,29.313021",175,125,244
1711734022,2024-03-29T17:40:22Z,THY7GU,"40.897724,29.306967",175,154,243
1711734031,2024-03-29T17:40:31Z,THY7GU,"40.89473,29.298828",425,165,243
1711734040,2024-03-29T17:40:40Z,THY7GU,"40.891571,29.290283",850,166,245
1711734049,2024-03-29T17:40:49Z,THY7GU,"40.888779,29.281982",1250,168,246
1711734058,2024-03-29T17:40:58Z,THY7GU,"40.885853,29.273258",1575,172,246
1711734067,2024-03-29T17:41:07Z,THY7GU,"40.882828,29.264208",1775,183,245
1711734076,2024-03-29T17:41:16Z,THY7GU,"40.879475,29.254656",1925,198,245
1711734085,2024-03-29T17:41:25Z,THY7GU,"40.875916,29.244568",2100,209,244
1711734094,2024-03-29T17:41:34Z,THY7GU,"40.872631,29.23543",2250,222,244
1711734103,2024-03-29T17:41:43Z,THY7GU,"40.867977,29.222509",2700,224,244
1711734112,2024-03-29T17:41:52Z,THY7GU,"40.864067,29.21171",3150,224,244
1711734121,2024-03-29T17:42:01Z,THY7GU,"40.859711,29.199768",3550,230,244
1711734130,2024-03-29T17:42:10Z,THY7GU,"40.855957,29.189392",3750,237,243
1711734137,2024-03-29T17:42:17Z,THY7GU,"40.852249,29.180664",3850,242,236
1711734140,2024-03-29T17:42:20Z,THY7GU,"40.850147,29.177004",3875,245,230
1711734143,2024-03-29T17:42:23Z,THY7GU,"40.847763,29.173645",3900,248,225
1711734146,2024-03-29T17:42:26Z,THY7GU,"40.845585,29.171135",3875,251,219
1711734149,2024-03-29T17:42:29Z,THY7GU,"40.842281,29.167952",3875,252,213
1711734152,2024-03-29T17:42:32Z,THY7GU,"40.838837,29.165405",3875,253,207
1711734155,2024-03-29T17:42:35Z,THY7GU,"40.835625,29.163582",3875,254,202
1711734158,2024-03-29T17:42:38Z,THY7GU,"40.8339,29.162834",3875,254,196
1711734159,2024-03-29T17:42:39Z,THY7GU,"40.832108,29.16217",3875,255,194
1711734163,2024-03-29T17:42:43Z,THY7GU,"40.826569,29.160828",3900,256,189
1711734166,2024-03-29T17:42:46Z,THY7GU,"40.822952,29.160583",3925,259,181
1711734169,2024-03-29T17:42:49Z,THY7GU,"40.819748,29.160889",3975,258,175
1711734172,2024-03-29T17:42:52Z,THY7GU,"40.815979,29.161585",4075,260,169
1711734175,2024-03-29T17:42:55Z,THY7GU,"40.812206,29.162834",4150,262,165
1711734178,2024-03-29T17:42:58Z,THY7GU,"40.808762,29.164368",4225,266,160
1711734181,2024-03-29T17:43:01Z,THY7GU,"40.806343,29.165705",4275,270,155
1711734184,2024-03-29T17:43:04Z,THY7GU,"40.801968,29.168577",4425,272,152
1711734187,2024-03-29T17:43:07Z,THY7GU,"40.799404,29.170324",4525,272,152
1711734190,2024-03-29T17:43:10Z,THY7GU,"40.79554,29.172945",4725,272,152
1711734193,2024-03-29T17:43:13Z,THY7GU,"40.792469,29.175005",4875,272,153
1711734196,2024-03-29T17:43:16Z,THY7GU,"40.788651,29.177441",5050,272,154
1711734199,2024-03-29T17:43:19Z,THY7GU,"40.784786,29.179874",5250,272,154
1711734202,2024-03-29T17:43:22Z,THY7GU,"40.781948,29.181623",5400,272,154
1711734205,2024-03-29T17:43:25Z,THY7GU,"40.778362,29.183931",5575,271,154
1711734220,2024-03-29T17:43:40Z,THY7GU,"40.761703,29.194336",6300,276,152
1711734232,2024-03-29T17:43:52Z,THY7GU,"40.748756,29.205156",6850,283,143
1711734235,2024-03-29T17:43:55Z,THY7GU,"40.745079,29.208963",7025,284,140
1711734238,2024-03-29T17:43:58Z,THY7GU,"40.74147,29.213013",7225,286,138
1711734241,2024-03-29T17:44:01Z,THY7GU,"40.739353,29.21558",7325,287,137
1711734244,2024-03-29T17:44:04Z,THY7GU,"40.735611,29.220398",7525,290,134
1711734247,2024-03-29T17:44:07Z,THY7GU,"40.732788,29.224319",7700,291,133
1711734250,2024-03-29T17:44:10Z,THY7GU,"40.730392,29.227661",7825,292,133
1711734253,2024-03-29T17:44:13Z,THY7GU,"40.727482,29.231686",7975,293,133
1711734256,2024-03-29T17:44:16Z,THY7GU,"40.724781,29.23543",8125,294,133
1711734259,2024-03-29T17:44:19Z,THY7GU,"40.721989,29.239302",8275,295,133
1711734262,2024-03-29T17:44:22Z,THY7GU,"40.718719,29.243896",8475,296,133
1711734274,2024-03-29T17:44:34Z,THY7GU,"40.707367,29.259705",9175,298,133
1711734290,2024-03-29T17:44:50Z,THY7GU,"40.692802,29.279938",10050,300,133
1711734305,2024-03-29T17:45:05Z,THY7GU,"40.678253,29.300049",10825,305,133
1711734320,2024-03-29T17:45:20Z,THY7GU,"40.663193,29.320763",11075,327,133
1711734335,2024-03-29T17:45:35Z,THY7GU,"40.646343,29.34392",11375,350,133
