Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1735496622,2024-12-29T18:23:42Z,TKJ9US,"36.374996,36.231201",10850,266,329
1735496632,2024-12-29T18:23:52Z,TKJ9US,"36.386185,36.226227",11225,268,347
1735496635,2024-12-29T18:23:55Z,TKJ9US,"36.389641,36.225616",11325,268,351
1735496637,2024-12-29T18:23:57Z,TKJ9US,"36.392784,36.225403",11400,268,357
1735496639,2024-12-29T18:23:59Z,TKJ9US,"36.395962,36.225487",11500,268,2
1735496642,2024-12-29T18:24:02Z,TKJ9US,"36.398125,36.2258",11575,268,5
1735496645,2024-12-29T18:24:05Z,TKJ9US,"36.402073,36.226803",11700,268,14
1735496647,2024-12-29T18:24:07Z,TKJ9US,"36.404343,36.227577",11800,266,17
1735496649,2024-12-29T18:24:09Z,TKJ9US,"36.407925,36.229233",11875,266,19
1735496651,2024-12-29T18:24:11Z,TKJ9US,"36.409531,36.230026",11950,266,21
1735496654,2024-12-29T18:24:14Z,TKJ9US,"36.412235,36.231895",12000,266,27
1735496656,2024-12-29T18:24:16Z,TKJ9US,"36.41449,36.233749",12075,266,36
1735496658,2024-12-29T18:24:18Z,TKJ9US,"36.416523,36.235905",12150,268,40
1735496661,2024-12-29T18:24:21Z,TKJ9US,"36.419456,36.23848",12225,268,38
1735496663,2024-12-29T18:24:23Z,TKJ9US,"36.421097,36.240181",12300,268,40
1735496665,2024-12-29T18:24:25Z,TKJ9US,"36.42371,36.242466",12350,270,36
1735496669,2024-12-29T18:24:29Z,TKJ9US,"36.42696,36.245544",12425,274,37
1735496673,2024-12-29T18:24:33Z,TKJ9US,"36.430889,36.249256",12450,280,37
1735496680,2024-12-29T18:24:40Z,TKJ9US,"36.438637,36.257053",12575,290,39
1735496712,2024-12-29T18:25:12Z,TKJ9US,"36.475174,36.291847",13050,330,35
1735496716,2024-12-29T18:25:16Z,TKJ9US,"36.479691,36.294903",13125,334,27
1735496718,2024-12-29T18:25:18Z,TKJ9US,"36.482498,36.297108",13175,336,23
1735496720,2024-12-29T18:25:20Z,TKJ9US,"36.485718,36.299175",13250,336,27
1735496725,2024-12-29T18:25:25Z,TKJ9US,"36.49242,36.303394",13375,340,27
1735496727,2024-12-29T18:25:27Z,TKJ9US,"36.495533,36.305431",13450,342,27
1735496733,2024-12-29T18:25:33Z,TKJ9US,"36.504116,36.311306",13600,346,28
1735496766,2024-12-29T18:26:06Z,TKJ9US,"36.55209,36.343407",14875,354,28
1735496798,2024-12-29T18:26:38Z,TKJ9US,"36.598576,36.373951",16075,362,26
1735496810,2024-12-29T18:26:50Z,TKJ9US,"36.61586,36.38361",16525,366,15
1735496812,2024-12-29T18:26:52Z,TKJ9US,"36.620644,36.385212",16625,366,15
1735496814,2024-12-29T18:26:54Z,TKJ9US,"36.623707,36.385712",16700,368,9
1735496817,2024-12-29T18:26:57Z,TKJ9US,"36.626987,36.386169",16775,368,1
1735496819,2024-12-29T18:26:59Z,TKJ9US,"36.630524,36.38644",16875,368,4
1735496821,2024-12-29T18:27:01Z,TKJ9US,"36.635429,36.386524",16950,368,4
1735496829,2024-12-29T18:27:09Z,TKJ9US,"36.647457,36.384155",17275,366,350
1735496832,2024-12-29T18:27:12Z,TKJ9US,"36.653931,36.381805",17400,366,343
1735496842,2024-12-29T18:27:22Z,TKJ9US,"36.669029,36.3727",17775,364,334
1735496844,2024-12-29T18:27:24Z,TKJ9US,"36.671444,36.370686",17850,364,327
1735496847,2024-12-29T18:27:27Z,TKJ9US,"36.674622,36.368187",17975,364,326
1735496849,2024-12-29T18:27:29Z,TKJ9US,"36.677952,36.365326",18050,364,324
1735496851,2024-12-29T18:27:31Z,TKJ9US,"36.681828,36.362152",18125,364,325
1735496853,2024-12-29T18:27:33Z,TKJ9US,"36.684273,36.360092",18200,364,326
1735496856,2024-12-29T18:27:36Z,TKJ9US,"36.687637,36.357269",18300,366,326
1735496858,2024-12-29T18:27:38Z,TKJ9US,"36.690685,36.355011",18375,366,330
1735496861,2024-12-29T18:27:41Z,TKJ9US,"36.694313,36.352028",18450,366,327
1735496891,2024-12-29T18:28:11Z,TKJ9US,"36.739815,36.317657",19150,384,329
1735496923,2024-12-29T18:28:43Z,TKJ9US,"36.790192,36.280579",19725,394,327
1735496932,2024-12-29T18:28:52Z,TKJ9US,"36.804565,36.269989",19825,396,328
1735497011,2024-12-29T18:30:11Z,TKJ9US,"36.927563,36.177357",20925,388,328
1735497053,2024-12-29T18:30:53Z,TKJ9US,"36.993492,36.127758",22300,394,328
1735497066,2024-12-29T18:31:06Z,TKJ9US,"37.012836,36.1133",22700,398,329
1735497124,2024-12-29T18:32:04Z,TKJ9US,"37.106808,36.042667",24375,414,328
1735497155,2024-12-29T18:32:35Z,TKJ9US,"37.157597,36.004158",25250,422,331
1735497188,2024-12-29T18:33:08Z,TKJ9US,"37.21209,35.962765",26225,426,328
1735497220,2024-12-29T18:33:40Z,TKJ9US,"37.267746,35.920681",27375,424,329
1735497251,2024-12-29T18:34:11Z,TKJ9US,"37.318676,35.882034",28075,432,329
1735497282,2024-12-29T18:34:42Z,TKJ9US,"37.373371,35.840435",28675,440,330
1735497314,2024-12-29T18:35:14Z,TKJ9US,"37.428677,35.798458",30050,428,327
1735497346,2024-12-29T18:35:46Z,TKJ9US,"37.481434,35.758068",31025,426,329
1735497355,2024-12-29T18:35:55Z,TKJ9US,"37.498501,35.744919",31300,426,28
1735497360,2024-12-29T18:36:00Z,TKJ9US,"37.507805,35.740234",31400,426,356
1735497384,2024-12-29T18:36:24Z,TKJ9US,"37.546371,35.708347",31750,432,329
