Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1723910824,2024-08-17T16:07:04Z,MSC3708,"40.148758,33.013916",4125,157,41
1723910839,2024-08-17T16:07:19Z,MSC3708,"40.155636,33.021782",4700,105,26
1723911333,2024-08-17T16:15:33Z,MSC3708,"39.869293,32.635559",19250,390,204
1723911339,2024-08-17T16:15:39Z,MSC3708,"39.863567,32.632202",19425,350,204
1723911566,2024-08-17T16:19:26Z,MSC3708,"39.46801,32.402344",25700,430,204
1723911599,2024-08-17T16:19:59Z,MSC3708,"39.405533,32.366497",26575,433,204
1723911629,2024-08-17T16:20:29Z,MSC3708,"39.35083,32.333061",27125,440,207
1723911660,2024-08-17T16:21:00Z,MSC3708,"39.293907,32.295288",27600,448,207
1723911691,2024-08-17T16:21:31Z,MSC3708,"39.236069,32.257412",28225,451,206
1723911725,2024-08-17T16:22:05Z,MSC3708,"39.174778,32.217468",28875,454,206
1723911758,2024-08-17T16:22:38Z,MSC3708,"39.111832,32.176567",29725,451,206
1723911788,2024-08-17T16:23:08Z,MSC3708,"39.056488,32.140808",30675,440,206
1723911822,2024-08-17T16:23:42Z,MSC3708,"38.995697,32.101692",31825,427,206
1723911855,2024-08-17T16:24:15Z,MSC3708,"38.936569,32.063599",32175,430,206
1723911885,2024-08-17T16:24:45Z,MSC3708,"38.882523,32.02887",32500,435,206
1723911919,2024-08-17T16:25:19Z,MSC3708,"38.821915,31.990051",32950,436,206
1723911949,2024-08-17T16:25:49Z,MSC3708,"38.766933,31.954834",33000,445,206
1723911982,2024-08-17T16:26:22Z,MSC3708,"38.707169,31.916597",33000,451,206
1723912016,2024-08-17T16:26:56Z,MSC3708,"38.642452,31.875305",33000,447,206
1723912046,2024-08-17T16:27:26Z,MSC3708,"38.587509,31.84029",33000,444,206
1723912079,2024-08-17T16:27:59Z,MSC3708,"38.525711,31.800882",33000,444,206
1723912113,2024-08-17T16:28:33Z,MSC3708,"38.464298,31.76178",33000,442,206
1723912146,2024-08-17T16:29:06Z,MSC3708,"38.404758,31.723919",33000,441,206
1723912178,2024-08-17T16:29:38Z,MSC3708,"38.344894,31.686031",33000,440,206
1723912211,2024-08-17T16:30:11Z,MSC3708,"38.284241,31.647638",33000,440,206
1723912245,2024-08-17T16:30:45Z,MSC3708,"38.223858,31.609516",33000,438,206
1723912278,2024-08-17T16:31:18Z,MSC3708,"38.163944,31.571781",33000,437,206
1723912311,2024-08-17T16:31:51Z,MSC3708,"38.103195,31.533567",33000,438,206
1723912345,2024-08-17T16:32:25Z,MSC3708,"38.042175,31.496868",33000,438,205
1723912375,2024-08-17T16:32:55Z,MSC3708,"37.985836,31.463053",33000,438,205
1723912408,2024-08-17T16:33:28Z,MSC3708,"37.925308,31.426683",33000,438,205
1723912441,2024-08-17T16:34:01Z,MSC3708,"37.864799,31.390327",33000,437,205
1723912473,2024-08-17T16:34:33Z,MSC3708,"37.807632,31.356054",33000,437,205
1723912507,2024-08-17T16:35:07Z,MSC3708,"37.7453,31.318737",33000,437,205
1723912537,2024-08-17T16:35:37Z,MSC3708,"37.690109,31.285789",33000,437,205
1723912571,2024-08-17T16:36:11Z,MSC3708,"37.628357,31.249033",33000,436,205
1723912602,2024-08-17T16:36:42Z,MSC3708,"37.572311,31.215622",33000,436,205
1723912636,2024-08-17T16:37:16Z,MSC3708,"37.508881,31.177914",33000,436,205
1723912670,2024-08-17T16:37:50Z,MSC3708,"37.447357,31.141449",33000,438,205
1723912702,2024-08-17T16:38:22Z,MSC3708,"37.388306,31.106268",33000,438,205
1723912732,2024-08-17T16:38:52Z,MSC3708,"37.333511,31.07144",33000,436,207
1723912765,2024-08-17T16:39:25Z,MSC3708,"37.27475,31.031481",33000,434,208
1723912798,2024-08-17T16:39:58Z,MSC3708,"37.218422,30.993149",33000,434,208
1723912831,2024-08-17T16:40:31Z,MSC3708,"37.159439,30.953323",33000,434,208
1723912865,2024-08-17T16:41:05Z,MSC3708,"37.098923,30.912722",33000,433,208
1723912898,2024-08-17T16:41:38Z,MSC3708,"37.041595,30.874329",33000,434,208
1723912931,2024-08-17T16:42:11Z,MSC3708,"36.981422,30.833965",33000,434,208
1723912963,2024-08-17T16:42:43Z,MSC3708,"36.923607,30.801485",33000,442,196
1723912965,2024-08-17T16:42:45Z,MSC3708,"36.918594,30.799763",33000,444,194
1723912969,2024-08-17T16:42:49Z,MSC3708,"36.911781,30.797783",33000,445,192
1723912972,2024-08-17T16:42:52Z,MSC3708,"36.905731,30.796255",33000,447,190
1723912975,2024-08-17T16:42:55Z,MSC3708,"36.89954,30.794977",33000,449,188
1723912978,2024-08-17T16:42:58Z,MSC3708,"36.892929,30.793961",33000,450,187
1723912980,2024-08-17T16:43:00Z,MSC3708,"36.887947,30.793364",33000,452,185
1723912984,2024-08-17T16:43:04Z,MSC3708,"36.879959,30.792749",33000,454,182
1723912987,2024-08-17T16:43:07Z,MSC3708,"36.873608,30.792587",33000,457,180
1723912990,2024-08-17T16:43:10Z,MSC3708,"36.867649,30.792648",33000,458,179
1723912993,2024-08-17T16:43:13Z,MSC3708,"36.861282,30.792749",33000,459,178
1723912996,2024-08-17T16:43:16Z,MSC3708,"36.854942,30.792946",33000,459,178
1723912999,2024-08-17T16:43:19Z,MSC3708,"36.848934,30.793158",33000,458,178
1723913002,2024-08-17T16:43:22Z,MSC3708,"36.84169,30.793476",33000,459,178
1723913005,2024-08-17T16:43:25Z,MSC3708,"36.834915,30.793762",33000,459,177
1723913039,2024-08-17T16:43:59Z,MSC3708,"36.764305,30.797249",33000,460,177
1723913069,2024-08-17T16:44:29Z,MSC3708,"36.699646,30.800629",33000,460,177
1723913102,2024-08-17T16:45:02Z,MSC3708,"36.629162,30.804379",33000,460,177
1723913132,2024-08-17T16:45:32Z,MSC3708,"36.564514,30.80761",33000,458,177
1723913166,2024-08-17T16:46:06Z,MSC3708,"36.493511,30.810806",33000,460,178
1723913199,2024-08-17T16:46:39Z,MSC3708,"36.423962,30.813612",33000,464,178
1723913229,2024-08-17T16:47:09Z,MSC3708,"36.357391,30.816008",33000,466,178
1723913262,2024-08-17T16:47:42Z,MSC3708,"36.286102,30.818539",33000,464,178
1723913295,2024-08-17T16:48:15Z,MSC3708,"36.215919,30.820917",33000,464,178
1723913329,2024-08-17T16:48:49Z,MSC3708,"36.143204,30.823429",33000,465,178
1723913362,2024-08-17T16:49:22Z,MSC3708,"36.071651,30.826643",33000,466,175
