Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1738687742,2025-02-04T16:49:02Z,TKJ9US,"36.360744,36.350311",6575,229,267
1738687840,2025-02-04T16:50:40Z,TKJ9US,"36.396313,36.227657",9825,276,289
1738687855,2025-02-04T16:50:55Z,TKJ9US,"36.407749,36.206921",10525,279,303
1738687868,2025-02-04T16:51:08Z,TKJ9US,"36.416496,36.191021",10875,232,302
1738687882,2025-02-04T16:51:22Z,TKJ9US,"36.427448,36.170914",11100,301,303
1738687897,2025-02-04T16:51:37Z,TKJ9US,"36.439877,36.148346",11325,323,304
1738687910,2025-02-04T16:51:50Z,TKJ9US,"36.45163,36.12706",11550,354,308
1738687924,2025-02-04T16:52:04Z,TKJ9US,"36.464153,36.10379",11850,350,302
1738687938,2025-02-04T16:52:18Z,TKJ9US,"36.476681,36.080822",12475,353,303
1738687968,2025-02-04T16:52:48Z,TKJ9US,"36.504108,36.029495",13925,356,303
1738688009,2025-02-04T16:53:29Z,TKJ9US,"36.54303,35.957371",15650,350,303
1738688018,2025-02-04T16:53:38Z,TKJ9US,"36.551453,35.941425",16100,345,324
1738688045,2025-02-04T16:54:05Z,TKJ9US,"36.577213,35.894135",17450,353,292
1738688075,2025-02-04T16:54:35Z,TKJ9US,"36.606121,35.840958",18925,375,305
1738688081,2025-02-04T16:54:41Z,TKJ9US,"36.612255,35.829315",19225,373,304
1738688113,2025-02-04T16:55:13Z,TKJ9US,"36.642223,35.77359",20550,364,303
1738688125,2025-02-04T16:55:25Z,TKJ9US,"36.653461,35.751678",20975,397,291
1738688145,2025-02-04T16:55:45Z,TKJ9US,"36.672569,35.716518",21725,362,291
1738688147,2025-02-04T16:55:47Z,TKJ9US,"36.675312,35.707333",21800,730,284
1738688151,2025-02-04T16:55:51Z,TKJ9US,"36.680286,35.703468",21950,446,314
1738688155,2025-02-04T16:55:55Z,TKJ9US,"36.684086,35.69593",22075,210,305
1738688162,2025-02-04T16:56:02Z,TKJ9US,"36.688446,35.680157",22325,380,281
1738688169,2025-02-04T16:56:09Z,TKJ9US,"36.693298,35.668716",22600,374,286
1738688171,2025-02-04T16:56:11Z,TKJ9US,"36.694298,35.664665",22675,379,285
1738688178,2025-02-04T16:56:18Z,TKJ9US,"36.697224,35.650688",22900,386,277
1738688180,2025-02-04T16:56:20Z,TKJ9US,"36.697914,35.646107",22975,380,285
1738688183,2025-02-04T16:56:23Z,TKJ9US,"36.698414,35.641602",23050,357,275
1738688185,2025-02-04T16:56:25Z,TKJ9US,"36.699055,35.636795",23100,382,279
1738688187,2025-02-04T16:56:27Z,TKJ9US,"36.699409,35.630859",23200,380,274
1738688189,2025-02-04T16:56:29Z,TKJ9US,"36.699684,35.627422",23250,365,273
1738688193,2025-02-04T16:56:33Z,TKJ9US,"36.700314,35.619053",23400,366,277
1738688195,2025-02-04T16:56:35Z,TKJ9US,"36.700569,35.614307",23450,365,272
1738688197,2025-02-04T16:56:37Z,TKJ9US,"36.700817,35.610161",23525,369,274
1738688201,2025-02-04T16:56:41Z,TKJ9US,"36.701458,35.601185",23675,376,270
1738688232,2025-02-04T16:57:12Z,TKJ9US,"36.706894,35.534393",24775,386,276
1738688258,2025-02-04T16:57:38Z,TKJ9US,"36.711559,35.479492",25675,330,292
1738688288,2025-02-04T16:58:08Z,TKJ9US,"36.716682,35.415726",26700,365,271
1738688320,2025-02-04T16:58:40Z,TKJ9US,"36.722149,35.348473",27675,373,278
1738688352,2025-02-04T16:59:12Z,TKJ9US,"36.727566,35.280964",28500,377,278
1738688384,2025-02-04T16:59:44Z,TKJ9US,"36.732681,35.21339",29350,337,270
1738688416,2025-02-04T17:00:16Z,TKJ9US,"36.738174,35.144215",30225,150,291
1738688447,2025-02-04T17:00:47Z,TKJ9US,"36.742943,35.079567",31000,392,275
1738688478,2025-02-04T17:01:18Z,TKJ9US,"36.74765,35.015835",31925,357,275
1738688511,2025-02-04T17:01:51Z,TKJ9US,"36.752674,34.950153",32950,349,275
1738688541,2025-02-04T17:02:21Z,TKJ9US,"36.75703,34.890392",33775,344,275
1738688573,2025-02-04T17:02:53Z,TKJ9US,"36.761757,34.827522",34550,338,275
1738688605,2025-02-04T17:03:25Z,TKJ9US,"36.76622,34.765549",35150,338,275
1738688638,2025-02-04T17:03:58Z,TKJ9US,"36.770542,34.70229",35475,344,274
1738688668,2025-02-04T17:04:28Z,TKJ9US,"36.774723,34.64241",35775,348,275
1738688701,2025-02-04T17:05:01Z,TKJ9US,"36.77927,34.576466",36100,353,275
1738688731,2025-02-04T17:05:31Z,TKJ9US,"36.783615,34.515228",36425,356,275
1738688763,2025-02-04T17:06:03Z,TKJ9US,"36.788364,34.449726",36725,358,274
