Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1718033182,2024-06-10T15:26:22Z,PGT74QL,"40.903961,29.315487",0,0,154
1718033478,2024-06-10T15:31:18Z,PGT74QL,"40.904171,29.315338",0,2,151
1718033498,2024-06-10T15:31:38Z,PGT74QL,"40.904377,29.315201",0,2,151
1718033517,2024-06-10T15:31:57Z,PGT74QL,"40.904583,29.315033",0,3,185
1718033538,2024-06-10T15:32:18Z,PGT74QL,"40.904789,29.315079",0,2,247
1718033758,2024-06-10T15:35:58Z,PGT74QL,"40.904697,29.31485",0,5,244
1718033765,2024-06-10T15:36:05Z,PGT74QL,"40.904617,29.314621",0,6,244
1718033772,2024-06-10T15:36:12Z,PGT74QL,"40.904533,29.314394",0,6,244
1718033780,2024-06-10T15:36:20Z,PGT74QL,"40.904312,29.314285",0,8,196
1718033786,2024-06-10T15:36:26Z,PGT74QL,"40.904079,29.314426",0,9,157
1718033791,2024-06-10T15:36:31Z,PGT74QL,"40.903862,29.314575",0,11,151
1718033796,2024-06-10T15:36:36Z,PGT74QL,"40.903637,29.314722",0,12,154
1718033800,2024-06-10T15:36:40Z,PGT74QL,"40.903404,29.314863",0,13,154
1718033805,2024-06-10T15:36:45Z,PGT74QL,"40.903152,29.315018",0,10,157
1718033811,2024-06-10T15:36:51Z,PGT74QL,"40.902924,29.314987",0,9,185
1718033818,2024-06-10T15:36:58Z,PGT74QL,"40.902706,29.314737",0,9,225
1718033822,2024-06-10T15:37:02Z,PGT74QL,"40.902637,29.314514",0,10,241
1718033826,2024-06-10T15:37:06Z,PGT74QL,"40.902534,29.314255",0,11,241
1718033830,2024-06-10T15:37:10Z,PGT74QL,"40.902443,29.314011",0,12,241
1718033834,2024-06-10T15:37:14Z,PGT74QL,"40.90234,29.313736",0,13,244
1718033842,2024-06-10T15:37:22Z,PGT74QL,"40.902168,29.313248",0,12,244
1718033849,2024-06-10T15:37:29Z,PGT74QL,"40.901974,29.312729",0,14,241
1718033855,2024-06-10T15:37:35Z,PGT74QL,"40.901779,29.31221",0,15,244
1718033862,2024-06-10T15:37:42Z,PGT74QL,"40.901527,29.311584",0,16,244
1718033869,2024-06-10T15:37:49Z,PGT74QL,"40.901264,29.310852",0,18,244
1718033875,2024-06-10T15:37:55Z,PGT74QL,"40.901035,29.310211",0,19,244
1718033884,2024-06-10T15:38:04Z,PGT74QL,"40.900692,29.309277",0,21,244
1718033891,2024-06-10T15:38:11Z,PGT74QL,"40.900375,29.308386",0,22,244
1718033897,2024-06-10T15:38:17Z,PGT74QL,"40.900063,29.307556",0,23,244
1718033905,2024-06-10T15:38:25Z,PGT74QL,"40.899742,29.306702",0,24,244
1718033911,2024-06-10T15:38:31Z,PGT74QL,"40.899376,29.305672",0,25,244
1718033919,2024-06-10T15:38:39Z,PGT74QL,"40.898979,29.304594",0,26,244
1718033926,2024-06-10T15:38:46Z,PGT74QL,"40.898575,29.303497",0,27,244
1718033932,2024-06-10T15:38:52Z,PGT74QL,"40.898254,29.302628",0,26,244
1718033940,2024-06-10T15:39:00Z,PGT74QL,"40.897865,29.301575",0,21,244
1718033947,2024-06-10T15:39:07Z,PGT74QL,"40.897549,29.300739",0,20,244
1718033954,2024-06-10T15:39:14Z,PGT74QL,"40.89727,29.299959",0,21,244
1718033962,2024-06-10T15:39:22Z,PGT74QL,"40.896931,29.29904",0,22,244
1718033969,2024-06-10T15:39:29Z,PGT74QL,"40.896584,29.298111",0,23,244
1718033976,2024-06-10T15:39:36Z,PGT74QL,"40.896271,29.297228",0,22,244
1718033982,2024-06-10T15:39:42Z,PGT74QL,"40.895966,29.296402",0,22,244
1718033990,2024-06-10T15:39:50Z,PGT74QL,"40.895596,29.295418",0,23,244
1718033996,2024-06-10T15:39:56Z,PGT74QL,"40.89529,29.294586",0,22,244
1718034004,2024-06-10T15:40:04Z,PGT74QL,"40.894958,29.293655",0,21,244
1718034012,2024-06-10T15:40:12Z,PGT74QL,"40.894695,29.292969",0,13,241
1718034016,2024-06-10T15:40:16Z,PGT74QL,"40.894547,29.292719",0,11,227
1718034021,2024-06-10T15:40:21Z,PGT74QL,"40.894337,29.292562",0,11,208
1718034025,2024-06-10T15:40:25Z,PGT74QL,"40.894127,29.2925",0,12,191
1718034030,2024-06-10T15:40:30Z,PGT74QL,"40.893906,29.292578",0,10,163
1718034036,2024-06-10T15:40:36Z,PGT74QL,"40.8937,29.292725",0,7,154
1718034056,2024-06-10T15:40:56Z,PGT74QL,"40.893497,29.29286",0,4,151
1718034064,2024-06-10T15:41:04Z,PGT74QL,"40.893288,29.292999",0,8,151
1718034071,2024-06-10T15:41:11Z,PGT74QL,"40.893036,29.293167",0,9,151
1718034077,2024-06-10T15:41:17Z,PGT74QL,"40.892841,29.293396",0,9,132
1718034081,2024-06-10T15:41:21Z,PGT74QL,"40.892822,29.293608",0,8,101
1718034086,2024-06-10T15:41:26Z,PGT74QL,"40.892918,29.293842",0,8,70
1718034092,2024-06-10T15:41:32Z,PGT74QL,"40.892998,29.294062",0,8,61
1718034097,2024-06-10T15:41:37Z,PGT74QL,"40.893093,29.294312",0,10,64
1718034100,2024-06-10T15:41:40Z,PGT74QL,"40.893173,29.294525",0,14,64
1718034102,2024-06-10T15:41:42Z,PGT74QL,"40.893253,29.294739",0,21,64
1718034108,2024-06-10T15:41:48Z,PGT74QL,"40.893871,29.296417",0,56,64
1718034119,2024-06-10T15:41:59Z,PGT74QL,"40.895584,29.301161",425,96,64
1718034128,2024-06-10T15:42:08Z,PGT74QL,"40.897816,29.307091",425,131,64
1718034137,2024-06-10T15:42:17Z,PGT74QL,"40.900375,29.31427",550,151,64
1718034143,2024-06-10T15:42:23Z,PGT74QL,"40.902466,29.319885",825,147,63
1718034152,2024-06-10T15:42:32Z,PGT74QL,"40.90517,29.327003",1125,146,65
1718034161,2024-06-10T15:42:41Z,PGT74QL,"40.908058,29.334557",1550,145,63
1718034171,2024-06-10T15:42:51Z,PGT74QL,"40.910713,29.341799",1800,152,63
1718034180,2024-06-10T15:43:00Z,PGT74QL,"40.913681,29.349731",1975,162,64
1718034189,2024-06-10T15:43:09Z,PGT74QL,"40.916809,29.358278",2175,176,64
1718034198,2024-06-10T15:43:18Z,PGT74QL,"40.920162,29.367641",2425,187,64
