Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1690983044,2023-08-02T13:30:44Z,PGT1854,"36.984077,35.295013",0,3,143
1690983064,2023-08-02T13:31:04Z,PGT1854,"36.984295,35.294849",0,3,118
1690983080,2023-08-02T13:31:20Z,PGT1854,"36.984398,35.294647",0,3,84
1690983094,2023-08-02T13:31:34Z,PGT1854,"36.984413,35.29443",0,2,53
1690983102,2023-08-02T13:31:42Z,PGT1854,"36.984123,35.294968",0,1,50
1690983317,2023-08-02T13:35:17Z,PGT1854,"36.984356,35.294353",0,0,50
1690983388,2023-08-02T13:36:28Z,PGT1854,"36.984478,35.294559",0,4,53
1690983396,2023-08-02T13:36:36Z,PGT1854,"36.984604,35.294762",0,6,53
1690983404,2023-08-02T13:36:44Z,PGT1854,"36.98473,35.294968",0,6,53
1690983412,2023-08-02T13:36:52Z,PGT1854,"36.98494,35.295219",0,9,39
1690983418,2023-08-02T13:36:58Z,PGT1854,"36.985188,35.295288",0,10,14
1690983422,2023-08-02T13:37:02Z,PGT1854,"36.985439,35.295334",0,11,8
1690983427,2023-08-02T13:37:07Z,PGT1854,"36.985691,35.295376",0,13,8
1690983431,2023-08-02T13:37:11Z,PGT1854,"36.985931,35.295433",0,14,8
1690983435,2023-08-02T13:37:15Z,PGT1854,"36.986183,35.295479",0,13,8
1690983440,2023-08-02T13:37:20Z,PGT1854,"36.986401,35.295494",0,9,2
1690983446,2023-08-02T13:37:26Z,PGT1854,"36.986664,35.295334",0,9,329
1690983454,2023-08-02T13:37:34Z,PGT1854,"36.986904,35.295101",0,9,323
1690983466,2023-08-02T13:37:46Z,PGT1854,"36.987408,35.294647",0,12,323
1690983474,2023-08-02T13:37:54Z,PGT1854,"36.987808,35.294281",0,13,323
1690983487,2023-08-02T13:38:07Z,PGT1854,"36.988174,35.293938",0,6,323
1690983495,2023-08-02T13:38:15Z,PGT1854,"36.98838,35.293755",0,8,323
1690983502,2023-08-02T13:38:22Z,PGT1854,"36.98864,35.293518",0,10,323
1690983509,2023-08-02T13:38:29Z,PGT1854,"36.988941,35.293236",0,12,323
1690983515,2023-08-02T13:38:35Z,PGT1854,"36.98922,35.292969",0,12,320
1690983522,2023-08-02T13:38:42Z,PGT1854,"36.989395,35.292637",0,9,292
1690983528,2023-08-02T13:38:48Z,PGT1854,"36.989296,35.292381",0,9,244
1690983542,2023-08-02T13:39:02Z,PGT1854,"36.989151,35.292175",0,4,230
1690983545,2023-08-02T13:39:05Z,PGT1854,"36.988998,35.291939",0,17,230
1690983547,2023-08-02T13:39:07Z,PGT1854,"36.988861,35.291698",0,28,230
1690983548,2023-08-02T13:39:08Z,PGT1854,"36.988689,35.291416",0,40,230
1690983550,2023-08-02T13:39:10Z,PGT1854,"36.988506,35.291111",0,46,233
1690983552,2023-08-02T13:39:12Z,PGT1854,"36.988186,35.290569",0,57,233
1690983553,2023-08-02T13:39:13Z,PGT1854,"36.987988,35.290249",0,62,233
1690983561,2023-08-02T13:39:21Z,PGT1854,"36.986031,35.286892",275,96,233
1690983569,2023-08-02T13:39:29Z,PGT1854,"36.983101,35.281937",250,133,233
1690983579,2023-08-02T13:39:39Z,PGT1854,"36.979477,35.275757",625,135,233
1690983588,2023-08-02T13:39:48Z,PGT1854,"36.976135,35.270027",1000,133,233
1690983597,2023-08-02T13:39:57Z,PGT1854,"36.972763,35.264202",1350,133,234
1690983607,2023-08-02T13:40:07Z,PGT1854,"36.969368,35.258472",1650,140,233
1690983616,2023-08-02T13:40:16Z,PGT1854,"36.965561,35.252205",1925,152,232
1690983625,2023-08-02T13:40:25Z,PGT1854,"36.961498,35.245514",2200,166,232
1690983634,2023-08-02T13:40:34Z,PGT1854,"36.957169,35.238468",2425,181,232
1690983643,2023-08-02T13:40:43Z,PGT1854,"36.952049,35.230049",2775,192,233
1690983652,2023-08-02T13:40:52Z,PGT1854,"36.946976,35.221748",3200,202,232
1690983661,2023-08-02T13:41:01Z,PGT1854,"36.941853,35.213329",3650,209,232
1690983670,2023-08-02T13:41:10Z,PGT1854,"36.936401,35.204285",4075,218,233
1690983677,2023-08-02T13:41:17Z,PGT1854,"36.932968,35.1978",4400,224,237
1690983680,2023-08-02T13:41:20Z,PGT1854,"36.931286,35.194405",4525,225,239
1690983683,2023-08-02T13:41:23Z,PGT1854,"36.929626,35.190845",4725,226,240
1690983686,2023-08-02T13:41:26Z,PGT1854,"36.92807,35.187397",4925,225,240
1690983695,2023-08-02T13:41:35Z,PGT1854,"36.923401,35.17717",5450,228,240
1690983710,2023-08-02T13:41:50Z,PGT1854,"36.914902,35.158398",6000,248,240
1690983725,2023-08-02T13:42:05Z,PGT1854,"36.906055,35.138817",6500,269,240
1690983741,2023-08-02T13:42:21Z,PGT1854,"36.896374,35.11726",7200,280,240
1690983756,2023-08-02T13:42:36Z,PGT1854,"36.886871,35.096001",7975,288,240
1690983771,2023-08-02T13:42:51Z,PGT1854,"36.876682,35.073196",8725,296,240
1690983786,2023-08-02T13:43:06Z,PGT1854,"36.866531,35.050446",9525,300,240
1690983801,2023-08-02T13:43:21Z,PGT1854,"36.856201,35.027279",10350,305,240
1690983814,2023-08-02T13:43:34Z,PGT1854,"36.847633,35.008228",11125,305,240
1690983829,2023-08-02T13:43:49Z,PGT1854,"36.837482,34.985668",12150,302,240
1690983862,2023-08-02T13:44:22Z,PGT1854,"36.814579,34.934654",14150,300,240
1690983892,2023-08-02T13:44:52Z,PGT1854,"36.793396,34.887829",15450,316,240
1690983924,2023-08-02T13:45:24Z,PGT1854,"36.770142,34.836731",16175,348,238
1690983936,2023-08-02T13:45:36Z,PGT1854,"36.75737,34.815102",16575,358,230
1690983939,2023-08-02T13:45:39Z,PGT1854,"36.754807,34.811466",16625,362,228
1690983943,2023-08-02T13:45:43Z,PGT1854,"36.752247,34.807903",16700,363,228
1690983947,2023-08-02T13:45:47Z,PGT1854,"36.745171,34.79826",16775,369,227
1690983950,2023-08-02T13:45:50Z,PGT1854,"36.74176,34.793587",16850,372,227
1690983980,2023-08-02T13:46:20Z,PGT1854,"36.704865,34.744492",17525,395,226
1690984013,2023-08-02T13:46:53Z,PGT1854,"36.662029,34.687927",18000,404,226
1690984047,2023-08-02T13:47:27Z,PGT1854,"36.618347,34.630108",18000,420,226
1690984077,2023-08-02T13:47:57Z,PGT1854,"36.577583,34.576488",18000,420,226
1690984110,2023-08-02T13:48:30Z,PGT1854,"36.535126,34.520531",18000,418,226
1690984143,2023-08-02T13:49:03Z,PGT1854,"36.491508,34.463001",18000,416,226
1690984176,2023-08-02T13:49:36Z,PGT1854,"36.447372,34.405003",18000,416,226
1690984194,2023-08-02T13:49:54Z,PGT1854,"36.421585,34.375813",18000,419,216
1690984197,2023-08-02T13:49:57Z,PGT1854,"36.41684,34.37178",18000,419,214
1690984200,2023-08-02T13:50:00Z,PGT1854,"36.412228,34.368214",18000,420,211
1690984203,2023-08-02T13:50:03Z,PGT1854,"36.406921,34.364532",18000,420,209
1690984206,2023-08-02T13:50:06Z,PGT1854,"36.401276,34.361057",18000,421,206
1690984209,2023-08-02T13:50:09Z,PGT1854,"36.396606,34.358425",18000,421,204
1690984212,2023-08-02T13:50:12Z,PGT1854,"36.391094,34.355415",18000,422,203
1690984215,2023-08-02T13:50:15Z,PGT1854,"36.385742,34.352612",18000,421,203
1690984218,2023-08-02T13:50:18Z,PGT1854,"36.379852,34.349556",18000,422,202
1690984221,2023-08-02T13:50:21Z,PGT1854,"36.37429,34.346653",18000,421,202
1690984224,2023-08-02T13:50:24Z,PGT1854,"36.36937,34.34412",18000,422,202
1690984227,2023-08-02T13:50:27Z,PGT1854,"36.363876,34.341316",18000,421,202
1690984257,2023-08-02T13:50:57Z,PGT1854,"36.308853,34.312878",18000,421,202
1690984291,2023-08-02T13:51:31Z,PGT1854,"36.249344,34.281902",18000,420,202
1690984324,2023-08-02T13:52:04Z,PGT1854,"36.189651,34.250851",18000,422,202
1690984355,2023-08-02T13:52:35Z,PGT1854,"36.134407,34.222237",17825,423,202
1690984388,2023-08-02T13:53:08Z,PGT1854,"36.073982,34.190971",17275,422,202
1690984421,2023-08-02T13:53:41Z,PGT1854,"36.013733,34.159927",16725,419,202
1690984454,2023-08-02T13:54:14Z,PGT1854,"35.954666,34.129612",16150,414,202
1690984488,2023-08-02T13:54:48Z,PGT1854,"35.895447,34.099159",15625,413,202
1690984520,2023-08-02T13:55:20Z,PGT1854,"35.83894,34.070065",15075,412,202
1690984553,2023-08-02T13:55:53Z,PGT1854,"35.780731,34.040337",13875,406,202
1690984583,2023-08-02T13:56:23Z,PGT1854,"35.729462,34.01413",12475,395,202
1690984618,2023-08-02T13:56:58Z,PGT1854,"35.672421,33.985153",11350,372,202
1690984632,2023-08-02T13:57:12Z,PGT1854,"35.649536,33.973503",11075,359,202
1690984648,2023-08-02T13:57:28Z,PGT1854,"35.626282,33.961658",10825,345,202
1690984663,2023-08-02T13:57:43Z,PGT1854,"35.605385,33.951027",10625,332,202
1690984677,2023-08-02T13:57:57Z,PGT1854,"35.584351,33.940315",10400,320,202
1690984693,2023-08-02T13:58:13Z,PGT1854,"35.563862,33.929932",10225,309,202
1690984708,2023-08-02T13:58:28Z,PGT1854,"35.544125,33.919937",10025,299,202
1690984723,2023-08-02T13:58:43Z,PGT1854,"35.524567,33.910503",9725,297,198
1690984732,2023-08-02T13:58:52Z,PGT1854,"35.512329,33.906555",9500,297,192
