Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1695444914,2023-09-23T04:55:14Z,PGT7HBB,"36.983856,35.295208",0,3,143
1695444935,2023-09-23T04:55:35Z,PGT7HBB,"36.984066,35.295013",0,3,143
1695444953,2023-09-23T04:55:53Z,PGT7HBB,"36.984253,35.294804",0,3,157
1695444972,2023-09-23T04:56:12Z,PGT7HBB,"36.984474,35.29464",0,3,225
1695445174,2023-09-23T04:59:34Z,PGT7HBB,"36.98439,35.29443",0,5,233
1695445183,2023-09-23T04:59:43Z,PGT7HBB,"36.984249,35.294193",0,7,233
1695445190,2023-09-23T04:59:50Z,PGT7HBB,"36.9841,35.293945",0,8,233
1695445198,2023-09-23T04:59:58Z,PGT7HBB,"36.983891,35.293594",0,10,233
1695445206,2023-09-23T05:00:06Z,PGT7HBB,"36.983688,35.293243",0,11,233
1695445212,2023-09-23T05:00:12Z,PGT7HBB,"36.983574,35.292923",0,9,250
1695445217,2023-09-23T05:00:17Z,PGT7HBB,"36.983658,35.292698",0,9,286
1695445223,2023-09-23T05:00:23Z,PGT7HBB,"36.98386,35.292469",0,10,312
1695445233,2023-09-23T05:00:33Z,PGT7HBB,"36.984261,35.292",0,12,309
1695445240,2023-09-23T05:00:40Z,PGT7HBB,"36.984341,35.291561",0,12,284
1695445244,2023-09-23T05:00:44Z,PGT7HBB,"36.984375,35.291313",0,12,278
1695445248,2023-09-23T05:00:48Z,PGT7HBB,"36.984421,35.290936",0,13,278
1695445251,2023-09-23T05:00:51Z,PGT7HBB,"36.984444,35.290714",0,14,278
1695445257,2023-09-23T05:00:57Z,PGT7HBB,"36.984497,35.290295",0,15,278
1695445259,2023-09-23T05:00:59Z,PGT7HBB,"36.984524,35.290089",0,15,278
1695445262,2023-09-23T05:01:02Z,PGT7HBB,"36.984554,35.289833",0,15,278
1695445270,2023-09-23T05:01:10Z,PGT7HBB,"36.98465,35.289124",0,14,278
1695445277,2023-09-23T05:01:17Z,PGT7HBB,"36.984634,35.288639",0,12,264
1695445281,2023-09-23T05:01:21Z,PGT7HBB,"36.984547,35.288422",0,12,247
1695445284,2023-09-23T05:01:24Z,PGT7HBB,"36.984425,35.288219",0,13,236
1695445289,2023-09-23T05:01:29Z,PGT7HBB,"36.984261,35.287941",0,14,233
1695445293,2023-09-23T05:01:33Z,PGT7HBB,"36.9841,35.287663",0,14,233
1695445296,2023-09-23T05:01:36Z,PGT7HBB,"36.983971,35.287445",0,15,233
1695445299,2023-09-23T05:01:39Z,PGT7HBB,"36.983814,35.287182",0,15,233
1695445307,2023-09-23T05:01:47Z,PGT7HBB,"36.983482,35.28661",0,16,233
1695445314,2023-09-23T05:01:54Z,PGT7HBB,"36.98317,35.286087",0,18,233
1695445320,2023-09-23T05:02:00Z,PGT7HBB,"36.98283,35.285519",0,19,233
1695445328,2023-09-23T05:02:08Z,PGT7HBB,"36.982391,35.284771",0,20,233
1695445335,2023-09-23T05:02:15Z,PGT7HBB,"36.981972,35.284069",0,21,233
1695445343,2023-09-23T05:02:23Z,PGT7HBB,"36.98148,35.283237",0,22,233
1695445349,2023-09-23T05:02:29Z,PGT7HBB,"36.981091,35.282593",0,23,233
1695445357,2023-09-23T05:02:37Z,PGT7HBB,"36.980564,35.281696",0,24,233
1695445364,2023-09-23T05:02:44Z,PGT7HBB,"36.980099,35.280907",0,25,233
1695445372,2023-09-23T05:02:52Z,PGT7HBB,"36.979534,35.279949",0,26,233
1695445378,2023-09-23T05:02:58Z,PGT7HBB,"36.979065,35.279175",0,27,233
1695445385,2023-09-23T05:03:05Z,PGT7HBB,"36.978504,35.278225",0,28,233
1695445393,2023-09-23T05:03:13Z,PGT7HBB,"36.977875,35.277157",0,29,233
1695445401,2023-09-23T05:03:21Z,PGT7HBB,"36.977314,35.276196",0,26,233
1695445408,2023-09-23T05:03:28Z,PGT7HBB,"36.976814,35.275368",0,23,233
1695445415,2023-09-23T05:03:35Z,PGT7HBB,"36.976353,35.274586",0,21,233
1695445423,2023-09-23T05:03:43Z,PGT7HBB,"36.976013,35.27401",0,15,233
1695445430,2023-09-23T05:03:50Z,PGT7HBB,"36.975712,35.273491",0,13,233
1695445438,2023-09-23T05:03:58Z,PGT7HBB,"36.975441,35.273041",0,11,233
1695445445,2023-09-23T05:04:05Z,PGT7HBB,"36.975292,35.2728",0,6,233
1695445458,2023-09-23T05:04:18Z,PGT7HBB,"36.975174,35.272598",0,1,233
1695445596,2023-09-23T05:06:36Z,PGT7HBB,"36.975021,35.272339",0,6,233
1695445603,2023-09-23T05:06:43Z,PGT7HBB,"36.974842,35.272045",0,10,233
1695445610,2023-09-23T05:06:50Z,PGT7HBB,"36.974651,35.271709",0,12,233
1695445617,2023-09-23T05:06:57Z,PGT7HBB,"36.974396,35.271271",0,13,233
1695445625,2023-09-23T05:07:05Z,PGT7HBB,"36.974087,35.27076",0,14,233
1695445629,2023-09-23T05:07:09Z,PGT7HBB,"36.97393,35.270458",0,15,239
1695445633,2023-09-23T05:07:13Z,PGT7HBB,"36.973835,35.270145",0,15,250
1695445638,2023-09-23T05:07:18Z,PGT7HBB,"36.973812,35.269741",0,15,264
1695445641,2023-09-23T05:07:21Z,PGT7HBB,"36.973835,35.269428",0,16,275
1695445644,2023-09-23T05:07:24Z,PGT7HBB,"36.973904,35.269173",0,15,286
1695445648,2023-09-23T05:07:28Z,PGT7HBB,"36.97403,35.26889",0,14,300
1695445655,2023-09-23T05:07:35Z,PGT7HBB,"36.974396,35.268452",0,15,320
1695445664,2023-09-23T05:07:44Z,PGT7HBB,"36.974754,35.268173",0,8,331
1695445672,2023-09-23T05:07:52Z,PGT7HBB,"36.975025,35.268333",0,8,28
1695445691,2023-09-23T05:08:11Z,PGT7HBB,"36.975895,35.269875",0,0,53
1695445696,2023-09-23T05:08:16Z,PGT7HBB,"36.976868,35.271477",0,74,53
1695445704,2023-09-23T05:08:24Z,PGT7HBB,"36.978909,35.274952",125,113,53
