Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1698420709,2023-10-27T15:31:49Z,PGT86SC,"40.904125,29.315956",0,0,154
1698421031,2023-10-27T15:37:11Z,PGT86SC,"40.904331,29.315811",0,3,157
1698421047,2023-10-27T15:37:27Z,PGT86SC,"40.904533,29.315706",0,3,154
1698421064,2023-10-27T15:37:44Z,PGT86SC,"40.904755,29.315643",0,3,118
1698421082,2023-10-27T15:38:02Z,PGT86SC,"40.904881,29.315441",0,3,61
1698421327,2023-10-27T15:42:07Z,PGT86SC,"40.904961,29.315659",0,6,61
1698421336,2023-10-27T15:42:16Z,PGT86SC,"40.90509,29.316002",0,8,64
1698421343,2023-10-27T15:42:23Z,PGT86SC,"40.90522,29.316345",0,9,61
1698421350,2023-10-27T15:42:30Z,PGT86SC,"40.905361,29.316711",0,11,64
1698421357,2023-10-27T15:42:37Z,PGT86SC,"40.905521,29.317154",0,12,64
1698421364,2023-10-27T15:42:44Z,PGT86SC,"40.905674,29.317579",0,11,64
1698421371,2023-10-27T15:42:51Z,PGT86SC,"40.905846,29.318031",0,12,64
1698421378,2023-10-27T15:42:58Z,PGT86SC,"40.906025,29.318512",0,12,64
1698421385,2023-10-27T15:43:05Z,PGT86SC,"40.906162,29.318874",0,7,64
1698421391,2023-10-27T15:43:11Z,PGT86SC,"40.906185,29.319092",0,6,78
1698421398,2023-10-27T15:43:18Z,PGT86SC,"40.90601,29.319311",0,8,129
1698421404,2023-10-27T15:43:24Z,PGT86SC,"40.9058,29.31942",0,9,151
1698421410,2023-10-27T15:43:30Z,PGT86SC,"40.905579,29.319561",0,8,154
1698421419,2023-10-27T15:43:39Z,PGT86SC,"40.905369,29.3197",0,4,154
1698421437,2023-10-27T15:43:57Z,PGT86SC,"40.905159,29.319826",0,2,154
1698421454,2023-10-27T15:44:14Z,PGT86SC,"40.904949,29.319998",0,3,149
1698421467,2023-10-27T15:44:27Z,PGT86SC,"40.904835,29.3202",0,3,129
1698421476,2023-10-27T15:44:36Z,PGT86SC,"40.904823,29.320402",0,4,106
1698421484,2023-10-27T15:44:44Z,PGT86SC,"40.904846,29.320602",0,5,90
1698421491,2023-10-27T15:44:51Z,PGT86SC,"40.904926,29.320831",0,6,70
1698421502,2023-10-27T15:45:02Z,PGT86SC,"40.905006,29.321045",0,3,64
1698421613,2023-10-27T15:46:53Z,PGT86SC,"40.905087,29.321274",0,4,64
1698421621,2023-10-27T15:47:01Z,PGT86SC,"40.905167,29.321487",0,5,64
1698421631,2023-10-27T15:47:11Z,PGT86SC,"40.905247,29.321716",0,5,64
1698421638,2023-10-27T15:47:18Z,PGT86SC,"40.905338,29.321945",0,6,64
1698421771,2023-10-27T15:49:31Z,PGT86SC,"40.905415,29.322151",0,0,64
1698421786,2023-10-27T15:49:46Z,PGT86SC,"40.905499,29.322353",0,4,64
1698421794,2023-10-27T15:49:54Z,PGT86SC,"40.905567,29.322573",0,5,64
1698421804,2023-10-27T15:50:04Z,PGT86SC,"40.905647,29.322784",0,3,64
1698422088,2023-10-27T15:54:48Z,PGT86SC,"40.905727,29.322998",0,0,64
