Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1719406538,2024-06-26T12:55:38Z,PGT15VD,"48.169868,17.20179",0,0,315
1719407579,2024-06-26T13:12:59Z,PGT15VD,"48.169704,17.202002",0,3,317
1719407619,2024-06-26T13:13:39Z,PGT15VD,"48.169357,17.202312",0,0,22
1719407891,2024-06-26T13:18:11Z,PGT15VD,"48.171791,17.205765",0,0,22
1719408005,2024-06-26T13:20:05Z,PGT15VD,"48.174419,17.203041",0,0,357
1719408107,2024-06-26T13:21:47Z,PGT15VD,"48.172756,17.20862",0,0,135
1719408142,2024-06-26T13:22:22Z,PGT15VD,"48.157452,17.232267",725,169,134
1719408151,2024-06-26T13:22:31Z,PGT15VD,"48.152481,17.239677",1050,171,135
1719408160,2024-06-26T13:22:40Z,PGT15VD,"48.147629,17.246544",1400,172,136
1719408167,2024-06-26T13:22:47Z,PGT15VD,"48.143394,17.252901",1725,172,133
1719408178,2024-06-26T13:22:58Z,PGT15VD,"48.137466,17.262611",2225,172,132
1719408187,2024-06-26T13:23:07Z,PGT15VD,"48.132431,17.270782",2625,167,132
1719408195,2024-06-26T13:23:15Z,PGT15VD,"48.128174,17.277512",2975,164,133
1719408202,2024-06-26T13:23:22Z,PGT15VD,"48.125332,17.282057",3175,166,133
1719408209,2024-06-26T13:23:29Z,PGT15VD,"48.120861,17.289171",3450,166,133
1719408217,2024-06-26T13:23:37Z,PGT15VD,"48.116764,17.295439",3725,167,134
1719408226,2024-06-26T13:23:46Z,PGT15VD,"48.112061,17.302711",3925,178,133
1719408235,2024-06-26T13:23:55Z,PGT15VD,"48.106339,17.311565",4100,190,134
1719408241,2024-06-26T13:24:01Z,PGT15VD,"48.10252,17.317411",4200,200,134
1719408247,2024-06-26T13:24:07Z,PGT15VD,"48.098694,17.323242",4300,208,134
1719408254,2024-06-26T13:24:14Z,PGT15VD,"48.093246,17.330383",4400,222,141
1719408256,2024-06-26T13:24:16Z,PGT15VD,"48.091488,17.33206",4425,223,146
1719408259,2024-06-26T13:24:19Z,PGT15VD,"48.088715,17.334297",4475,228,152
1719408261,2024-06-26T13:24:21Z,PGT15VD,"48.086647,17.335581",4500,231,157
1719408265,2024-06-26T13:24:25Z,PGT15VD,"48.082317,17.337271",4650,234,166
1719408268,2024-06-26T13:24:28Z,PGT15VD,"48.079193,17.33773",4800,233,169
1719408271,2024-06-26T13:24:31Z,PGT15VD,"48.075893,17.337694",4950,233,180
1719408277,2024-06-26T13:24:37Z,PGT15VD,"48.070072,17.336285",5250,233,193
1719408281,2024-06-26T13:24:41Z,PGT15VD,"48.065323,17.333611",5475,235,204
1719408284,2024-06-26T13:24:44Z,PGT15VD,"48.062485,17.331356",5625,235,210
1719408287,2024-06-26T13:24:47Z,PGT15VD,"48.060112,17.32889",5750,237,214
1719408290,2024-06-26T13:24:50Z,PGT15VD,"48.057449,17.325577",5925,238,219
1719408293,2024-06-26T13:24:53Z,PGT15VD,"48.055527,17.32283",6075,239,223
1719408296,2024-06-26T13:24:56Z,PGT15VD,"48.052826,17.31871",6250,241,225
1719408299,2024-06-26T13:24:59Z,PGT15VD,"48.050262,17.314728",6425,244,226
1719408302,2024-06-26T13:25:02Z,PGT15VD,"48.047928,17.31102",6525,249,226
1719408306,2024-06-26T13:25:06Z,PGT15VD,"48.045502,17.307312",6600,254,226
1719408309,2024-06-26T13:25:09Z,PGT15VD,"48.042755,17.302986",6675,260,226
1719408311,2024-06-26T13:25:11Z,PGT15VD,"48.040329,17.29921",6750,265,226
1719408314,2024-06-26T13:25:14Z,PGT15VD,"48.037861,17.295368",6875,269,226
1719408318,2024-06-26T13:25:18Z,PGT15VD,"48.035065,17.291002",7000,273,226
1719408333,2024-06-26T13:25:33Z,PGT15VD,"48.021519,17.270296",7975,274,225
1719408348,2024-06-26T13:25:48Z,PGT15VD,"48.007927,17.249943",8900,277,225
1719408362,2024-06-26T13:26:02Z,PGT15VD,"47.995697,17.231438",9650,284,226
1719408378,2024-06-26T13:26:18Z,PGT15VD,"47.980179,17.207817",10600,288,225
1719408393,2024-06-26T13:26:33Z,PGT15VD,"47.965988,17.186325",11075,308,225
1719408408,2024-06-26T13:26:48Z,PGT15VD,"47.950195,17.162498",11375,331,225
1719408423,2024-06-26T13:27:03Z,PGT15VD,"47.934002,17.137968",12225,336,225
1719408453,2024-06-26T13:27:33Z,PGT15VD,"47.899933,17.087448",13675,348,224
1719408486,2024-06-26T13:28:06Z,PGT15VD,"47.862076,17.030731",15500,352,225
1719408520,2024-06-26T13:28:40Z,PGT15VD,"47.824043,16.972469",17125,360,225
1719408550,2024-06-26T13:29:10Z,PGT15VD,"47.78746,16.918945",18450,369,221
1719408553,2024-06-26T13:29:13Z,PGT15VD,"47.782429,16.91324",18625,370,215
1719408557,2024-06-26T13:29:17Z,PGT15VD,"47.77858,16.909538",18725,369,211
1719408560,2024-06-26T13:29:20Z,PGT15VD,"47.773132,16.905006",18900,368,208
1719408563,2024-06-26T13:29:23Z,PGT15VD,"47.768555,16.901917",19050,368,205
1719408565,2024-06-26T13:29:25Z,PGT15VD,"47.765575,16.900143",19125,368,203
1719408569,2024-06-26T13:29:29Z,PGT15VD,"47.758686,16.89641",19325,370,199
1719408572,2024-06-26T13:29:32Z,PGT15VD,"47.753586,16.893883",19450,370,198
1719408575,2024-06-26T13:29:35Z,PGT15VD,"47.748871,16.891548",19575,370,198
1719408578,2024-06-26T13:29:38Z,PGT15VD,"47.74416,16.889225",19700,372,198
