Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1712505768,2024-04-07T16:02:48Z,TKJ7LQ,"40.899796,29.321995",0,3,61
1712505779,2024-04-07T16:02:59Z,TKJ7LQ,"40.899719,29.321793",0,3,56
1712505789,2024-04-07T16:03:09Z,TKJ7LQ,"40.899639,29.321579",0,3,42
1712505803,2024-04-07T16:03:23Z,TKJ7LQ,"40.899513,29.321365",0,4,2
1712505816,2024-04-07T16:03:36Z,TKJ7LQ,"40.899307,29.321335",0,2,334
1712506002,2024-04-07T16:06:42Z,TKJ7LQ,"40.89975,29.321886",0,0,334
1712506066,2024-04-07T16:07:46Z,TKJ7LQ,"40.899307,29.32135",0,0,334
1712506171,2024-04-07T16:09:31Z,TKJ7LQ,"40.899525,29.321213",0,4,334
1712506182,2024-04-07T16:09:42Z,TKJ7LQ,"40.899742,29.321075",0,5,334
1712506191,2024-04-07T16:09:51Z,TKJ7LQ,"40.899971,29.320938",0,7,334
1712506198,2024-04-07T16:09:58Z,TKJ7LQ,"40.900181,29.320808",0,8,334
1712506205,2024-04-07T16:10:05Z,TKJ7LQ,"40.900414,29.320652",0,9,334
1712506210,2024-04-07T16:10:10Z,TKJ7LQ,"40.900635,29.320559",0,9,343
1712506215,2024-04-07T16:10:15Z,TKJ7LQ,"40.900867,29.320621",0,10,11
1712506221,2024-04-07T16:10:21Z,TKJ7LQ,"40.901039,29.320887",0,10,47
1712506225,2024-04-07T16:10:25Z,TKJ7LQ,"40.901127,29.321106",0,10,59
1712506228,2024-04-07T16:10:28Z,TKJ7LQ,"40.901196,29.32132",0,11,61
1712506232,2024-04-07T16:10:32Z,TKJ7LQ,"40.901295,29.321573",0,12,64
1712506235,2024-04-07T16:10:35Z,TKJ7LQ,"40.901367,29.321775",0,13,64
1712506239,2024-04-07T16:10:39Z,TKJ7LQ,"40.901459,29.322067",0,13,67
1712506242,2024-04-07T16:10:42Z,TKJ7LQ,"40.901493,29.322327",0,14,75
1712506245,2024-04-07T16:10:45Z,TKJ7LQ,"40.901562,29.322601",0,15,73
1712506252,2024-04-07T16:10:52Z,TKJ7LQ,"40.901775,29.323133",0,13,61
1712506257,2024-04-07T16:10:57Z,TKJ7LQ,"40.901913,29.323338",0,8,47
1712506262,2024-04-07T16:11:02Z,TKJ7LQ,"40.902042,29.323587",0,9,56
1712506268,2024-04-07T16:11:08Z,TKJ7LQ,"40.902145,29.323914",0,10,64
1712506272,2024-04-07T16:11:12Z,TKJ7LQ,"40.902237,29.324173",0,11,64
1712506276,2024-04-07T16:11:16Z,TKJ7LQ,"40.902321,29.324398",0,12,64
1712506284,2024-04-07T16:11:24Z,TKJ7LQ,"40.902523,29.324966",0,13,64
1712506291,2024-04-07T16:11:31Z,TKJ7LQ,"40.902683,29.32535",0,7,64
1712506300,2024-04-07T16:11:40Z,TKJ7LQ,"40.902752,29.325552",0,1,61
1712506423,2024-04-07T16:13:43Z,TKJ7LQ,"40.902866,29.325806",0,5,61
1712506430,2024-04-07T16:13:50Z,TKJ7LQ,"40.903072,29.325943",0,8,30
1712506436,2024-04-07T16:13:56Z,TKJ7LQ,"40.903309,29.32588",0,9,354
1712506443,2024-04-07T16:14:03Z,TKJ7LQ,"40.903553,29.325724",0,9,334
1712506449,2024-04-07T16:14:09Z,TKJ7LQ,"40.903793,29.325562",0,10,334
1712506454,2024-04-07T16:14:14Z,TKJ7LQ,"40.903999,29.325424",0,10,334
1712506461,2024-04-07T16:14:21Z,TKJ7LQ,"40.904312,29.325226",0,10,334
1712506468,2024-04-07T16:14:28Z,TKJ7LQ,"40.904602,29.325037",0,9,334
1712506475,2024-04-07T16:14:35Z,TKJ7LQ,"40.904903,29.32485",0,12,334
1712506481,2024-04-07T16:14:41Z,TKJ7LQ,"40.905235,29.324631",0,12,334
1712506488,2024-04-07T16:14:48Z,TKJ7LQ,"40.905499,29.324461",0,7,334
1712506495,2024-04-07T16:14:55Z,TKJ7LQ,"40.905716,29.324326",0,5,334
1712506564,2024-04-07T16:16:04Z,TKJ7LQ,"40.905918,29.324196",0,4,334
