Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1747651399,2025-05-19T10:43:19Z,TKJ48S,"36.282722,36.287666",5750,224,54
1747651405,2025-05-19T10:43:25Z,TKJ48S,"36.287331,36.293629",5975,224,40
1747651408,2025-05-19T10:43:28Z,TKJ48S,"36.289261,36.295395",6075,224,34
1747651410,2025-05-19T10:43:30Z,TKJ48S,"36.291008,36.296783",6125,225,30
1747651412,2025-05-19T10:43:32Z,TKJ48S,"36.292824,36.298012",6200,225,30
1747651415,2025-05-19T10:43:35Z,TKJ48S,"36.296036,36.299587",6325,224,20
1747651417,2025-05-19T10:43:37Z,TKJ48S,"36.297638,36.300144",6400,223,16
1747651419,2025-05-19T10:43:39Z,TKJ48S,"36.300156,36.300774",6500,222,9
1747651421,2025-05-19T10:43:41Z,TKJ48S,"36.302505,36.301105",6600,221,5
1747651423,2025-05-19T10:43:43Z,TKJ48S,"36.304462,36.301224",6675,221,2
1747651426,2025-05-19T10:43:46Z,TKJ48S,"36.307022,36.301289",6800,221,1
1747651428,2025-05-19T10:43:48Z,TKJ48S,"36.309303,36.301224",6900,221,359
1747651430,2025-05-19T10:43:50Z,TKJ48S,"36.311443,36.301224",7000,221,359
1747651432,2025-05-19T10:43:52Z,TKJ48S,"36.313492,36.301224",7075,222,359
1747651434,2025-05-19T10:43:54Z,TKJ48S,"36.315948,36.301289",7175,222,359
1747651436,2025-05-19T10:43:56Z,TKJ48S,"36.318054,36.301342",7275,223,1
1747651439,2025-05-19T10:43:59Z,TKJ48S,"36.320206,36.301403",7350,225,2
1747651441,2025-05-19T10:44:01Z,TKJ48S,"36.322941,36.301517",7425,226,1
1747651443,2025-05-19T10:44:03Z,TKJ48S,"36.324966,36.301575",7500,230,1
1747651445,2025-05-19T10:44:05Z,TKJ48S,"36.327549,36.301693",7575,231,1
1747651459,2025-05-19T10:44:19Z,TKJ48S,"36.342075,36.302158",8000,243,1
1747651472,2025-05-19T10:44:32Z,TKJ48S,"36.357697,36.302605",8300,261,1
1747651485,2025-05-19T10:44:45Z,TKJ48S,"36.374313,36.303005",8525,280,1
1747651500,2025-05-19T10:45:00Z,TKJ48S,"36.391899,36.303482",9175,284,1
1747651514,2025-05-19T10:45:14Z,TKJ48S,"36.411907,36.305794",9725,300,1
1747651525,2025-05-19T10:45:25Z,TKJ48S,"36.426949,36.310955",10200,302,15
1747651527,2025-05-19T10:45:27Z,TKJ48S,"36.430004,36.311913",10325,302,15
1747651531,2025-05-19T10:45:31Z,TKJ48S,"36.435219,36.313736",10500,302,23
1747651534,2025-05-19T10:45:34Z,TKJ48S,"36.439278,36.314827",10600,302,13
1747651536,2025-05-19T10:45:36Z,TKJ48S,"36.442562,36.315971",10675,302,13
1747651538,2025-05-19T10:45:38Z,TKJ48S,"36.444717,36.316635",10750,306,20
1747651540,2025-05-19T10:45:40Z,TKJ48S,"36.447834,36.317558",10775,308,13
1747651545,2025-05-19T10:45:45Z,TKJ48S,"36.456173,36.320107",10850,314,12
1747651548,2025-05-19T10:45:48Z,TKJ48S,"36.458084,36.320683",10900,316,13
1747651550,2025-05-19T10:45:50Z,TKJ48S,"36.461559,36.321983",10925,318,17
1747651565,2025-05-19T10:46:05Z,TKJ48S,"36.484703,36.329033",11175,338,13
1747651574,2025-05-19T10:46:14Z,TKJ48S,"36.498997,36.331722",11400,342,2
1747651577,2025-05-19T10:46:17Z,TKJ48S,"36.504227,36.331669",11500,340,359
