Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1715802444,2024-05-15T19:47:24Z,PGT8TH,"40.135662,33.000496",3400,146,35
1715802454,2024-05-15T19:47:34Z,PGT8TH,"40.137085,33.001892",3525,146,38
1715802464,2024-05-15T19:47:44Z,PGT8TH,"40.144775,33.009888",4125,146,36
1715802475,2024-05-15T19:47:55Z,PGT8TH,"40.152237,33.018284",4500,160,41
1715802485,2024-05-15T19:48:05Z,PGT8TH,"40.158188,33.025024",4825,172,40
1715802495,2024-05-15T19:48:15Z,PGT8TH,"40.164665,33.032269",5125,185,40
1715802511,2024-05-15T19:48:31Z,PGT8TH,"40.17572,33.044128",5575,210,38
1715802524,2024-05-15T19:48:44Z,PGT8TH,"40.186546,33.055302",6000,230,37
1715802539,2024-05-15T19:48:59Z,PGT8TH,"40.200558,33.067661",6500,252,26
1715802542,2024-05-15T19:49:02Z,PGT8TH,"40.204094,33.069534",6625,255,20
1715802545,2024-05-15T19:49:05Z,PGT8TH,"40.207626,33.070801",6750,259,15
1715802548,2024-05-15T19:49:08Z,PGT8TH,"40.20945,33.071281",6900,260,6
1715802556,2024-05-15T19:49:16Z,PGT8TH,"40.220856,33.071095",7350,261,351
1715802559,2024-05-15T19:49:19Z,PGT8TH,"40.22374,33.070251",7525,260,345
1715802574,2024-05-15T19:49:34Z,PGT8TH,"40.24054,33.057678",8200,270,316
1715802578,2024-05-15T19:49:38Z,PGT8TH,"40.243057,33.054077",8350,271,313
1715802581,2024-05-15T19:49:41Z,PGT8TH,"40.245525,33.049995",8525,273,307
1715802584,2024-05-15T19:49:44Z,PGT8TH,"40.247772,33.045776",8700,272,304
1715802587,2024-05-15T19:49:47Z,PGT8TH,"40.24995,33.040943",8900,272,300
1715802590,2024-05-15T19:49:50Z,PGT8TH,"40.251484,33.037014",9075,272,296
1715802593,2024-05-15T19:49:53Z,PGT8TH,"40.252975,33.032455",9275,271,292
1715802596,2024-05-15T19:49:56Z,PGT8TH,"40.253906,33.029148",9500,270,288
1715802599,2024-05-15T19:49:59Z,PGT8TH,"40.25528,33.0224",9725,269,281
1715802602,2024-05-15T19:50:02Z,PGT8TH,"40.25592,33.017334",9925,268,278
1715802605,2024-05-15T19:50:05Z,PGT8TH,"40.256187,33.01273",10125,268,273
1715802609,2024-05-15T19:50:09Z,PGT8TH,"40.256287,33.007324",10325,270,270
1715802611,2024-05-15T19:50:11Z,PGT8TH,"40.256241,33.002991",10450,272,269
1715802614,2024-05-15T19:50:14Z,PGT8TH,"40.256142,32.99781",10600,275,268
1715802617,2024-05-15T19:50:17Z,PGT8TH,"40.256046,32.992443",10725,277,268
1715802621,2024-05-15T19:50:21Z,PGT8TH,"40.255863,32.986824",10825,281,267
1715802624,2024-05-15T19:50:24Z,PGT8TH,"40.255676,32.981518",10925,284,267
1715802627,2024-05-15T19:50:27Z,PGT8TH,"40.255489,32.976337",11025,288,267
1715802630,2024-05-15T19:50:30Z,PGT8TH,"40.255302,32.971096",11100,292,266
1715802633,2024-05-15T19:50:33Z,PGT8TH,"40.25507,32.965977",11175,297,266
1715802645,2024-05-15T19:50:45Z,PGT8TH,"40.253952,32.943317",11550,310,266
1715802661,2024-05-15T19:51:01Z,PGT8TH,"40.252304,32.913818",12300,316,265
1715802692,2024-05-15T19:51:32Z,PGT8TH,"40.248596,32.854431",14150,318,265
1715802722,2024-05-15T19:52:02Z,PGT8TH,"40.24498,32.794983",15750,322,265
1715802756,2024-05-15T19:52:36Z,PGT8TH,"40.241043,32.729065",17150,336,265
1715802786,2024-05-15T19:53:06Z,PGT8TH,"40.237335,32.666138",18625,342,265
1715802819,2024-05-15T19:53:39Z,PGT8TH,"40.233124,32.596924",20025,349,265
