Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1751454127,2025-07-02T11:02:07Z,THY3YS,"41.266441,28.750221",0,0,278
1751454137,2025-07-02T11:02:17Z,THY3YS,"41.266685,28.750113",0,0,278
1751454162,2025-07-02T11:02:42Z,THY3YS,"41.266457,28.750214",0,0,278
1751454870,2025-07-02T11:14:30Z,THY3YS,"41.266418,28.750441",0,3,278
1751454883,2025-07-02T11:14:43Z,THY3YS,"41.266388,28.750656",0,3,278
1751454895,2025-07-02T11:14:55Z,THY3YS,"41.266365,28.750885",0,3,275
1751454907,2025-07-02T11:15:07Z,THY3YS,"41.2663,28.751097",0,3,255
1751454917,2025-07-02T11:15:17Z,THY3YS,"41.266285,28.751297",0,3,225
1751455151,2025-07-02T11:19:11Z,THY3YS,"41.266171,28.751511",0,3,174
1751455160,2025-07-02T11:19:20Z,THY3YS,"41.266125,28.751724",0,4,129
1751455208,2025-07-02T11:20:08Z,THY3YS,"41.266148,28.751999",0,4,98
1751455216,2025-07-02T11:20:16Z,THY3YS,"41.266079,28.75235",0,8,109
1751455223,2025-07-02T11:20:23Z,THY3YS,"41.265881,28.752563",0,9,137
1751455228,2025-07-02T11:20:28Z,THY3YS,"41.265678,28.75264",0,9,157
1751455233,2025-07-02T11:20:33Z,THY3YS,"41.265476,28.752642",0,8,174
1751455241,2025-07-02T11:20:41Z,THY3YS,"41.265171,28.752642",0,9,177
1751455247,2025-07-02T11:20:47Z,THY3YS,"41.264927,28.752657",0,9,180
1751455253,2025-07-02T11:20:53Z,THY3YS,"41.264683,28.752657",0,9,180
1751455259,2025-07-02T11:20:59Z,THY3YS,"41.264404,28.752657",0,10,180
1751455266,2025-07-02T11:21:06Z,THY3YS,"41.264065,28.75267",0,10,180
1751455273,2025-07-02T11:21:13Z,THY3YS,"41.263733,28.75267",0,11,180
1751455280,2025-07-02T11:21:20Z,THY3YS,"41.263401,28.752686",0,9,177
1751455288,2025-07-02T11:21:28Z,THY3YS,"41.263138,28.752686",0,7,180
1751455588,2025-07-02T11:26:28Z,THY3YS,"41.262932,28.752686",0,0,180
1751455601,2025-07-02T11:26:41Z,THY3YS,"41.262707,28.752687",0,5,177
1751455609,2025-07-02T11:26:49Z,THY3YS,"41.262497,28.752829",0,6,157
1751455622,2025-07-02T11:27:02Z,THY3YS,"41.262348,28.75325",0,6,109
1751455629,2025-07-02T11:27:09Z,THY3YS,"41.262344,28.753468",0,5,95
1751455635,2025-07-02T11:27:15Z,THY3YS,"41.262348,28.753693",0,6,92
1751455641,2025-07-02T11:27:21Z,THY3YS,"41.262348,28.753937",0,6,90
1751455647,2025-07-02T11:27:27Z,THY3YS,"41.262348,28.754196",0,6,90
1751455654,2025-07-02T11:27:34Z,THY3YS,"41.26236,28.754456",0,6,90
1751456040,2025-07-02T11:34:00Z,THY3YS,"41.262356,28.754702",0,3,90
1751456057,2025-07-02T11:34:17Z,THY3YS,"41.262367,28.755028",0,3,90
1751456066,2025-07-02T11:34:26Z,THY3YS,"41.262367,28.755247",0,4,90
1751456081,2025-07-02T11:34:41Z,THY3YS,"41.262367,28.755449",0,1,90
1751456096,2025-07-02T11:34:56Z,THY3YS,"41.262371,28.755692",0,5,90
1751456104,2025-07-02T11:35:04Z,THY3YS,"41.262371,28.755997",0,7,90
1751456111,2025-07-02T11:35:11Z,THY3YS,"41.262371,28.756302",0,7,90
1751456119,2025-07-02T11:35:19Z,THY3YS,"41.262383,28.756622",0,6,87
1751456129,2025-07-02T11:35:29Z,THY3YS,"41.2626,28.756762",0,6,33
1751456141,2025-07-02T11:35:41Z,THY3YS,"41.262833,28.756699",0,5,2
1751456148,2025-07-02T11:35:48Z,THY3YS,"41.263046,28.756714",0,7,2
1751456154,2025-07-02T11:35:54Z,THY3YS,"41.263412,28.756714",0,16,2
1751456156,2025-07-02T11:35:56Z,THY3YS,"41.263699,28.756699",0,26,357
1751456158,2025-07-02T11:35:58Z,THY3YS,"41.263962,28.756699",0,31,357
1751456160,2025-07-02T11:36:00Z,THY3YS,"41.264385,28.756683",0,41,357
1751456161,2025-07-02T11:36:01Z,THY3YS,"41.264801,28.756666",0,51,357
