Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1717382679,2024-06-03T02:44:39Z,THY2MT,"41.258213,28.7498",0,0,250
1717384337,2024-06-03T03:12:17Z,THY2MT,"41.257954,28.749756",0,0,250
1717384344,2024-06-03T03:12:24Z,THY2MT,"41.258167,28.749769",0,0,250
1717384692,2024-06-03T03:18:12Z,THY2MT,"41.258251,28.749969",0,2,250
1717384707,2024-06-03T03:18:27Z,THY2MT,"41.25832,28.750183",0,2,250
1717384722,2024-06-03T03:18:42Z,THY2MT,"41.258377,28.750397",0,2,255
1717384735,2024-06-03T03:18:55Z,THY2MT,"41.258423,28.750597",0,2,264
1717384749,2024-06-03T03:19:09Z,THY2MT,"41.258469,28.750809",0,3,281
1717384761,2024-06-03T03:19:21Z,THY2MT,"41.258446,28.751034",0,3,292
1717384774,2024-06-03T03:19:34Z,THY2MT,"41.258411,28.751236",0,3,317
1717384896,2024-06-03T03:21:36Z,THY2MT,"41.258205,28.751373",0,0,340
1717385021,2024-06-03T03:23:41Z,THY2MT,"41.258411,28.751377",0,2,340
1717385033,2024-06-03T03:23:53Z,THY2MT,"41.258621,28.751284",0,5,340
1717385041,2024-06-03T03:24:01Z,THY2MT,"41.258846,28.751221",0,7,351
1717385047,2024-06-03T03:24:07Z,THY2MT,"41.259052,28.751314",0,8,14
1717385053,2024-06-03T03:24:13Z,THY2MT,"41.25919,28.751534",0,8,42
1717385057,2024-06-03T03:24:17Z,THY2MT,"41.259224,28.751736",0,8,64
1717385062,2024-06-03T03:24:22Z,THY2MT,"41.259235,28.751953",0,7,81
1717385067,2024-06-03T03:24:27Z,THY2MT,"41.259235,28.752182",0,7,87
1717385074,2024-06-03T03:24:34Z,THY2MT,"41.259224,28.752422",0,6,90
1717385079,2024-06-03T03:24:39Z,THY2MT,"41.259224,28.752642",0,6,90
1717385087,2024-06-03T03:24:47Z,THY2MT,"41.259235,28.75293",0,6,87
1717385094,2024-06-03T03:24:54Z,THY2MT,"41.259235,28.753187",0,7,90
1717385099,2024-06-03T03:24:59Z,THY2MT,"41.259247,28.753437",0,8,84
1717385104,2024-06-03T03:25:04Z,THY2MT,"41.25935,28.753677",0,8,67
1717385111,2024-06-03T03:25:11Z,THY2MT,"41.259563,28.753859",0,8,36
1717385118,2024-06-03T03:25:18Z,THY2MT,"41.259796,28.753906",0,7,14
1717385125,2024-06-03T03:25:25Z,THY2MT,"41.260029,28.753904",0,7,2
1717385131,2024-06-03T03:25:31Z,THY2MT,"41.260242,28.753891",0,8,2
1717385136,2024-06-03T03:25:36Z,THY2MT,"41.260448,28.753889",0,9,2
1717385143,2024-06-03T03:25:43Z,THY2MT,"41.260773,28.753889",0,10,2
1717385151,2024-06-03T03:25:51Z,THY2MT,"41.261192,28.753889",0,12,2
1717385158,2024-06-03T03:25:58Z,THY2MT,"41.261589,28.753874",0,13,2
1717385165,2024-06-03T03:26:05Z,THY2MT,"41.261936,28.753874",0,10,2
1717385170,2024-06-03T03:26:10Z,THY2MT,"41.262177,28.753967",0,10,16
1717385175,2024-06-03T03:26:15Z,THY2MT,"41.262302,28.754181",0,9,45
1717385179,2024-06-03T03:26:19Z,THY2MT,"41.262344,28.754419",0,9,70
1717385183,2024-06-03T03:26:23Z,THY2MT,"41.262337,28.754623",0,9,81
1717385188,2024-06-03T03:26:28Z,THY2MT,"41.262337,28.754837",0,7,87
1717385193,2024-06-03T03:26:33Z,THY2MT,"41.262337,28.755051",0,7,90
1717385199,2024-06-03T03:26:39Z,THY2MT,"41.262344,28.755278",0,6,90
1717385326,2024-06-03T03:28:46Z,THY2MT,"41.262344,28.755527",0,3,90
