Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1719426765,2024-06-26T18:32:45Z,PGT89FZ,"40.906815,29.318171",0,0,334
1719427279,2024-06-26T18:41:19Z,PGT89FZ,"40.906605,29.318312",0,3,334
1719427298,2024-06-26T18:41:38Z,PGT89FZ,"40.906391,29.318436",0,3,329
1719427314,2024-06-26T18:41:54Z,PGT89FZ,"40.906185,29.318499",0,3,286
1719427333,2024-06-26T18:42:13Z,PGT89FZ,"40.90609,29.318703",0,2,244
1719427351,2024-06-26T18:42:31Z,PGT89FZ,"40.906174,29.318905",0,2,241
1719427652,2024-06-26T18:47:32Z,PGT89FZ,"40.906094,29.318695",0,5,244
1719427659,2024-06-26T18:47:39Z,PGT89FZ,"40.90601,29.318453",0,6,244
1719427665,2024-06-26T18:47:45Z,PGT89FZ,"40.905922,29.318222",0,7,244
1719427673,2024-06-26T18:47:53Z,PGT89FZ,"40.905785,29.317871",0,9,244
1719427680,2024-06-26T18:48:00Z,PGT89FZ,"40.905647,29.31749",0,10,244
1719427687,2024-06-26T18:48:07Z,PGT89FZ,"40.90551,29.317108",0,11,244
1719427694,2024-06-26T18:48:14Z,PGT89FZ,"40.905327,29.31662",0,13,244
1719427701,2024-06-26T18:48:21Z,PGT89FZ,"40.905132,29.316101",0,14,244
1719427707,2024-06-26T18:48:27Z,PGT89FZ,"40.904949,29.315598",0,15,244
1719427715,2024-06-26T18:48:35Z,PGT89FZ,"40.904732,29.315002",0,15,244
1719427721,2024-06-26T18:48:41Z,PGT89FZ,"40.904583,29.31459",0,10,244
1719427726,2024-06-26T18:48:46Z,PGT89FZ,"40.904469,29.314377",0,7,236
1719427733,2024-06-26T18:48:53Z,PGT89FZ,"40.904251,29.314316",0,8,196
1719427739,2024-06-26T18:48:59Z,PGT89FZ,"40.904022,29.314438",0,9,163
1719427744,2024-06-26T18:49:04Z,PGT89FZ,"40.903805,29.31459",0,11,154
1719427749,2024-06-26T18:49:09Z,PGT89FZ,"40.903576,29.314737",0,9,154
1719427755,2024-06-26T18:49:15Z,PGT89FZ,"40.903347,29.31488",0,10,154
1719427761,2024-06-26T18:49:21Z,PGT89FZ,"40.903111,29.314987",0,9,163
1719427766,2024-06-26T18:49:26Z,PGT89FZ,"40.902901,29.314941",0,9,185
1719427773,2024-06-26T18:49:33Z,PGT89FZ,"40.902695,29.314722",0,8,213
1719427778,2024-06-26T18:49:38Z,PGT89FZ,"40.902603,29.314484",0,9,236
1719427782,2024-06-26T18:49:42Z,PGT89FZ,"40.902519,29.31427",0,10,241
